	Poyanawa	2252	PATH	vay
	Poyanawa	1220	TAIL	vãti
	Poyanawa	882	PARROT	vawa
	Poyanawa	1509	MOSQUITO	vi
	Poyanawa	1248	EYE	veru
	Poyanawa	1334	GUTS	veteh
	Poyanawa	1473	FIST	vetuhku
	Poyanawa	1430	STAR	vuxa
	Poyanawa	1208	CAT	xãduewe
	Poyanawa	503	FROG	xãki
	Poyanawa	1274	SALT	xaw
	Chiriva	1035	GOOD	sheoma
	Chiriva	1292	BAD	besoma
	Chiriva	1217	FATHER	reomo
	Chiriva	1216	MOTHER	yllquite
	Chiriva	1493	ONE	tevisí
	Chiriva	1498	TWO	jorová
	Tutxiunaua	2648	HAIR (HEAD)	vô
	Tutxiunaua	1256	HEAD	mapô
	Tutxiunaua	1173	EYEBROW	vô-ispi
	Tutxiunaua	1247	EAR	patin
	Tutxiunaua	1307	LANGUAGE	anan
	Tutxiunaua	478	LIP	quexi
	Tutxiunaua	1221	NOSE	rechan
	Tutxiunaua	1333	NECK	texou
	Tutxiunaua	1277	HAND	mitico
	Tutxiunaua	1673	ARM	mançan
	Tutxiunaua	1223	HEART	uiutê
	Tutxiunaua	819	STOMACH	postô
	Tutxiunaua	1297	LEG	taxou
	Tutxiunaua	1301	FOOT	tai
	Tutxiunaua	946	BLOOD	lui
	Tutxiunaua	962	WOMAN	ain-vô
	Tutxiunaua	1554	MAN	vô-né
	Tutxiunaua	77	YOUNG WOMAN	titina
	Tutxiunaua	1217	FATHER	ipá
	Tutxiunaua	1216	MOTHER	luá
	Tutxiunaua	1200	HUSBAND	vô-dé
	Tutxiunaua	1199	WIFE	auin
	Tutxiunaua	948	WATER	uá
	Tutxiunaua	221	FIRE	tú
	Tutxiunaua	221	FIRE	ú-usôa
	Tutxiunaua	1732	SKY	nai
	Tutxiunaua	1430	STAR	naibirou
	Tutxiunaua	811	SOUL	iuchim
	Tutxiunaua	1336	EAT	piim
	Tutxiunaua	1401	DRINK	uaua
	Tutxiunaua	215	LIE DOWN	uchaia
	Tutxiunaua	1564	LAZY	chanian
	Tutxiunaua	1086	WORK (ACTIVITY)	raian
	Tutxiunaua	1100	COOK (SOMETHING)	pitian
	Tutxiunaua	1962	ROAST (SOMETHING)	imai
	Tutxiunaua	1959	RAW	pachá
	Tutxiunaua	737	LIGHT (IGNITE)	pepuai
	Tutxiunaua	677	AXE	diabin
	Tutxiunaua	1494	DIE	nai
	Tutxiunaua	1819	LOOK	birou
	Tutxiunaua	3472	DANCE (MOVEMENT)	bondoian
	Tutxiunaua	1879	DANCE	boundou
	Tutxiunaua	705	GO UP (ASCEND)	idai
	Tutxiunaua	2014	GO DOWN (DESCEND)	mairiçai
	Tutxiunaua	1447	GIVE	aianon
	Tutxiunaua	1828	ASK (REQUEST)	eiainan
	Tutxiunaua	1415	THINK (REFLECT)	chinain
	Tutxiunaua	1917	TIE	mixain
	Tutxiunaua	1127	SEND	petean
	Tutxiunaua	1408	HEAR	niai
	Tutxiunaua	1195	GIVE BIRTH	cain
	Tutxiunaua	592	PISS	issoin
	Tutxiunaua	676	SHIT (DEFECATE)	pui
	Tutxiunaua	1864	HUNGER	vinê
	Tutxiunaua	925	CASSAVA	atçá
	Tutxiunaua	974	TOBACCO	romã
	Tutxiunaua	1850	COTTON	champô
	Tutxiunaua	1507	FRUIT	vimi
	Tutxiunaua	906	TREE	ivi
	Tutxiunaua	420	FOREST	ivi-tapá
	Tutxiunaua	1035	GOOD	chara
	Tutxiunaua	1292	BAD	chacá
	Tutxiunaua	1793	BAT	cachi
	Tutxiunaua	1936	DEER	tchatchau
	Tutxiunaua	1337	PIG	ondô
	Tutxiunaua	763	SKIN	assin
	Tutxiunaua	112	TURTLE	nexú
	Tutxiunaua	1509	MOSQUITO	vim
	Tutxiunaua	1011	BRIDGE	iuiton
	Tutxiunaua	624	LAKE	inhan
	Tutxiunaua	640	MUD	pospô
	Tutxiunaua	1011	BRIDGE	chubouan
	Tutxiunaua	977	ARROW	pia
	Tutxiunaua	1218	ROPE	rici
	Tutxiunaua	1791	BUTTERFLY	poscoiaia
	Tutxiunaua	1425	GREEN	chou
	Tutxiunaua	1475	COMB	usté
	Tutxiunaua	1040	HAIR	chani
	Tutxiunaua	251	SHARPEN (SOMETHING)	esquein
	Tutxiunaua	996	DEAF	patá
	Nucuyni	2648	HAIR (HEAD)	Vou
	Nucuyni	1256	HEAD	mapú
	Nucuyni	1248	EYE	buirú
	Nucuyni	1247	EAR	pabim
	Nucuyni	478	LIP	eja
	Nucuyni	1307	LANGUAGE	aná
	Nucuyni	1380	TOOTH	cheta
	Nucuyni	123	FOREHEAD	voumana
	Nucuyni	1173	EYEBROW	buspite
	Nucuyni	1540	EYELASH	bismite
	Nucuyni	1510	CHIN	uhi
	Nucuyni	678	BEARD	rani
	Nucuyni	1221	NOSE	rein
	Nucuyni	1333	NECK	tenton
	Nucuyni	1346	THROAT	cheati
	Nucuyni	1482	SHOULDER	chúchú
	Nucuyni	1592	CHEST	guchi
	Nucuyni	801	RIB	pinchin
	Nucuyni	1277	HAND	muim
