ID	DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE
2985	HuarayoEseEjja	168	REST	tawi-kwe
2986	HuarayoEseEjja	1564	LAZY	kia-mano
2987	HuarayoEseEjja	320	LAME	hio-xi
2988	HuarayoEseEjja	996	DEAF	šaxa-'ma
2989	HuarayoEseEjja	1666	MUTE	soi-'ma
2990	HuarayoEseEjja	590	NAKED	daki-'ma
2991	HuarayoEseEjja	1336	EAT	ixia-kwe
2992	HuarayoEseEjja	256	FOOD	e-ixia-xi
2993	HuarayoEseEjja	1959	RAW	eše
2994	HuarayoEseEjja	178	RIPE	kia-hawa
2995	HuarayoEseEjja	1958	UNRIPE	hawa-ʔaxa
2996	HuarayoEseEjja	1728	ROTTEN	kia-ʔiwi
2997	HuarayoEseEjja	1401	DRINK	iši-kwe
2998	HuarayoEseEjja	1864	HUNGER	kia-šoʔi
2999	HuarayoEseEjja	1421	SUCK	bibi-kwe
3000	HuarayoEseEjja	321	CHEW	ixia-paša-kwe
3001	HuarayoEseEjja	1100	COOK (SOMETHING)	kwa_kwa-kwe
3002	HuarayoEseEjja	3653	COOKING POT	meši
3004	HuarayoEseEjja	275	PEEL	iša-kwe
3005	HuarayoEseEjja	275	PEEL	čio-kwe
3006	HuarayoEseEjja	1767	SCRAPE	kwea-sio-kwe
3007	HuarayoEseEjja	2017	MIX	hea-waxo-kwe
3008	HuarayoEseEjja	1594	FLOUR	tabo
3009	HuarayoEseEjja	1033	GRIND	kwea-tami-ikwe
3010	HuarayoEseEjja	634	MEAT	e-yami
3011	HuarayoEseEjja	1507	FRUIT	e-xaxa
3012	HuarayoEseEjja	323	FAT (ORGANIC SUBSTANCE)	e-sei
3013	HuarayoEseEjja	919	CHILI PEPPER	bišo
3014	HuarayoEseEjja	942	HONEY	eka-'na
3015	HuarayoEseEjja	635	MILK	toxo-'na
3016	HuarayoEseEjja	731	BEVERAGE	e-iši-xi
3017	HuarayoEseEjja	404	ALCOHOL (FERMENTED DRINK)	e-iši-xi
3018	HuarayoEseEjja	404	ALCOHOL (FERMENTED DRINK)	bi'šo-'na
3019	HuarayoEseEjja	744	EGG	e-'xa
3020	HuarayoEseEjja	1895	CLOTHES	daki
3021	HuarayoEseEjja	1616	CLOTH	daki
3022	HuarayoEseEjja	1850	COTTON	wapehe
3023	HuarayoEseEjja	580	FUR	e-hee
3024	HuarayoEseEjja	121	SPIN	meyo-kwe
3025	HuarayoEseEjja	121	SPIN	baʔio-kwe
3026	HuarayoEseEjja	133	WEAVE	sipi-kwe
3027	HuarayoEseEjja	1457	SEW	soto-kwe
3028	HuarayoEseEjja	1382	NEEDLE (FOR SEWING)	e-soto-xi
3029	HuarayoEseEjja	1161	THREAD	e-mahii
3030	HuarayoEseEjja	1961	NECKLACE	e-ixi
3031	HuarayoEseEjja	1475	COMB	e-yoxa-kekwa-šo
3033	HuarayoEseEjja	1252	HOUSE	e-'ki
3034	HuarayoEseEjja	1476	CHAIR	e-ani-xi
3036	HuarayoEseEjja	1418	DIG	boho-ʔio-kwe
3037	HuarayoEseEjja	714	SEED	e-'so
3038	HuarayoEseEjja	506	MAIZE	e-šixe
3039	HuarayoEseEjja	606	GRASS	sipone
3040	HuarayoEseEjja	1486	PLANT (SOMETHING)	bano-kwe
3041	HuarayoEseEjja	670	ROOT	akwi_saxa
3042	HuarayoEseEjja	628	LEAF	akwi_ʔiɲa
3043	HuarayoEseEjja	239	FLOWER	e-šaša
3044	HuarayoEseEjja	906	TREE	akwi
3045	HuarayoEseEjja	974	TOBACCO	šawano_e-ixia-wičača-xi
3046	HuarayoEseEjja	1204	BARK	e-hee
3047	HuarayoEseEjja	925	CASSAVA	eki
3048	HuarayoEseEjja	864	PUMPKIN	tepe
3049	HuarayoEseEjja	641	MUSHROOM	di
3050	HuarayoEseEjja	2004	BEND	hea-koii-kwe
3051	HuarayoEseEjja	2004	BEND	kokwa-kwe
3052	HuarayoEseEjja	1917	TIE	heo-nekia-kwe
3053	HuarayoEseEjja	352	UNTIE	pičo-kwe
3054	HuarayoEseEjja	1218	ROPE	ato
3055	HuarayoEseEjja	1218	ROPE	xono
3056	HuarayoEseEjja	1432	CUT	haa-kwe
3057	HuarayoEseEjja	677	AXE	šoši-xi
3058	HuarayoEseEjja	1437	SPLIT	taa-kwe
3059	HuarayoEseEjja	1735	TEAR (SHRED)	isa-kwe
3060	HuarayoEseEjja	1449	RUB	kwi-kwe
3061	HuarayoEseEjja	214	STRETCH	še-kwe
3062	HuarayoEseEjja	1455	PULL	čio-kwe
3063	HuarayoEseEjja	1913	PRESS	iɲa-peʔe-kwe
3064	HuarayoEseEjja	1453	WASH	šaka-kwe
3065	HuarayoEseEjja	1453	WASH	taxa-kwe
3066	HuarayoEseEjja	46	HOLLOW OUT	wexa-kwe
3067	HuarayoEseEjja	1539	BASKET	e-šaha
3068	HuarayoEseEjja	195	MAT	xepi
3069	HuarayoEseEjja	195	MAT	e-šihi_yobo_sipi
3070	HuarayoEseEjja	360	FAN (ACTION)	pio-kwe
3071	HuarayoEseEjja	765	MOVE	hea-wexo-kwe
3072	HuarayoEseEjja	827	ROLL	xaxiataxaxa-kwe
3073	HuarayoEseEjja	501	LIFT	xekia-sowa-kwe
3074	HuarayoEseEjja	1280	FALL	ote-kwe
3075	HuarayoEseEjja	1456	THROW	hea-kwe
3076	HuarayoEseEjja	1909	SHAKE	kwi-kaka-kwe
3077	HuarayoEseEjja	1909	SHAKE	xeti-ixaxa-kwe
3078	HuarayoEseEjja	1574	FLOAT	xee-xee-kwe
3079	HuarayoEseEjja	1439	SWIM	šokwi-šokwi-kwe
3080	HuarayoEseEjja	1441	FLY (MOVE THROUGH AIR)	baʔe-sowa-ti-kwe
3081	HuarayoEseEjja	175	BLOW (OF WIND)	sipo-heaa-kwe
3082	HuarayoEseEjja	1324	SLIP	xa-tiši-piʔi-ti-kwe
3083	HuarayoEseEjja	1829	JUMP	sowaa-kwe
3084	HuarayoEseEjja	1879	DANCE	maha-maha-kwe
3085	HuarayoEseEjja	1879	DANCE	kee-kwe
3086	HuarayoEseEjja	1443	WALK	heo-kwe
3087	HuarayoEseEjja	1519	RUN	kwahi-kwahi-kwe
3088	HuarayoEseEjja	695	GO	poki-kwe
3089	HuarayoEseEjja	705	GO UP (ASCEND)	sowa-ti-kwe
3090	HuarayoEseEjja	2014	GO DOWN (DESCEND)	haa-ote-kwe
3091	HuarayoEseEjja	2014	GO DOWN (DESCEND)	ote-ti-kwe
3092	HuarayoEseEjja	1107	GO OUT	kwaya-kwe
3093	HuarayoEseEjja	1446	COME	pe-kwe
3094	HuarayoEseEjja	581	COME BACK	xa-noxa-ti-kwe
3095	HuarayoEseEjja	1752	LEAVE	poti-kwe
3096	HuarayoEseEjja	749	ENTER	nobi-kwe
3097	HuarayoEseEjja	749	ENTER	ani-sowa-ti-kwe
3098	HuarayoEseEjja	700	CARRY	doho-kwe
3099	HuarayoEseEjja	692	BRING	ye-kwe
3100	HuarayoEseEjja	1452	PUSH	i'ɲa-xia-kwe
3102	HuarayoEseEjja	1970	CANOE	bi'še
3103	HuarayoEseEjja	855	SEIZE	i'ɲa-kwe
3104	HuarayoEseEjja	738	THING	a-kiana
3105	HuarayoEseEjja	1447	GIVE	kia-kwe
3106	HuarayoEseEjja	1468	LOOK FOR	šexa-kwe
3107	HuarayoEseEjja	1869	BUY	xeše-kwe
3108	HuarayoEseEjja	1571	SELL	kia-kwe
3109	HuarayoEseEjja	1686	BEHIND	tixe-nee
3110	HuarayoEseEjja	1606	INSIDE	kipa-xe
3111	HuarayoEseEjja	762	OUTSIDE	pay-asi-xe
3112	HuarayoEseEjja	1485	BELOW OR UNDER	e-kipa-xe
3113	HuarayoEseEjja	1591	UP	bia-kwa
3114	HuarayoEseEjja	1591	UP	eya-wasi-xe
3115	HuarayoEseEjja	998	PUT	iya-kwe
3116	HuarayoEseEjja	1416	SIT	ani-kwe
3117	HuarayoEseEjja	215	LIE DOWN	haa-kwe
3118	HuarayoEseEjja	1442	STAND	e-pi_neti-kwe
3119	HuarayoEseEjja	7	GATHER	xeše-kwe
3120	HuarayoEseEjja	7	GATHER	mepe-kwe
3121	HuarayoEseEjja	1576	PILE UP	šabo-kwe
3122	HuarayoEseEjja	1743	JOIN	čiča-kwe
3123	HuarayoEseEjja	1359	SEPARATE	yaxe-kwe
3124	HuarayoEseEjja	1156	OPEN	šeʔa-kwe
3125	HuarayoEseEjja	1046	SHUT	kapa-kwe
3126	HuarayoEseEjja	761	COVER	iya-kewa-kwe
3127	HuarayoEseEjja	602	HIDE (CONCEAL)	taʔa-kwe
3128	HuarayoEseEjja	1753	TOP	e-mato
3129	HuarayoEseEjja	682	SIDE	mihi-xe
3130	HuarayoEseEjja	3208	CENTER OR MIDDLE	mihi-xe
3131	HuarayoEseEjja	1019	RIGHT	banei-xe
3132	HuarayoEseEjja	244	LEFT	šani-xe
3133	HuarayoEseEjja	1942	NEAR	kia-čii-nee
3134	HuarayoEseEjja	1406	FAR	kia-weša
3135	HuarayoEseEjja	479	GROW	čii-kwe
3136	HuarayoEseEjja	1202	BIG	kia-ʔao
3137	HuarayoEseEjja	1246	SMALL	kia-sisi
3138	HuarayoEseEjja	1203	LONG	kia-ʔao
3139	HuarayoEseEjja	1645	SHORT	kia-kepe
3140	HuarayoEseEjja	1243	WIDE	kia-pone
3141	HuarayoEseEjja	1243	WIDE	kia-hepe
3142	HuarayoEseEjja	1267	NARROW	kia-tobi
3143	HuarayoEseEjja	1267	NARROW	posi-posi
3144	HuarayoEseEjja	1244	THICK	kia-see
3145	HuarayoEseEjja	1404	STRAIGHT	kia-pi
3146	HuarayoEseEjja	297	CROOKED	kia-koi
3147	HuarayoEseEjja	297	CROOKED	sewiwi
3149	HuarayoEseEjja	1667	HOLE	e-wexa
3150	HuarayoEseEjja	1493	ONE	owe
3151	HuarayoEseEjja	1498	TWO	biawe
3152	HuarayoEseEjja	1498	TWO	beka
3153	HuarayoEseEjja	493	FIVE	e'me
3154	HuarayoEseEjja	1198	MANY	kia-wiso-nee
3155	HuarayoEseEjja	1242	FEW	wiso-ʔama
3156	HuarayoEseEjja	1429	FULL	kia-xexe
3157	HuarayoEseEjja	1624	EMPTY	xexe-ʔama
3158	HuarayoEseEjja	816	HALF	e-sexa
3159	HuarayoEseEjja	728	FIRST	e-bio-nee
3160	HuarayoEseEjja	1207	YOUNG	dexa_šoʔi
3161	HuarayoEseEjja	1229	OLD	e-čii
3162	HuarayoEseEjja	1376	NOW	xeya-wa
3163	HuarayoEseEjja	1631	FAST	kwahi-kwahi
3164	HuarayoEseEjja	1225	DAY (NOT NIGHT)	e-poxa
3165	HuarayoEseEjja	1233	NIGHT	sine-kwa
3166	HuarayoEseEjja	729	DAWN	xa-poxa-ti-asi-xe
3167	HuarayoEseEjja	1339	MORNING	meka-wa-xe
3168	HuarayoEseEjja	1629	EVENING	meka-wa-xe_sine-kwa
3169	HuarayoEseEjja	1329	TOMORROW	meka-wa-xe
3170	HuarayoEseEjja	1174	YESTERDAY	yawa-ho
3171	HuarayoEseEjja	1342	SUMMER	eše_kiaha
3172	HuarayoEseEjja	717	SWEET	kia-bikia
3173	HuarayoEseEjja	887	BITTER	kia-poe
3174	HuarayoEseEjja	1906	SOUR	kia-sese
3175	HuarayoEseEjja	1408	HEAR	šaxa-kwe
3176	HuarayoEseEjja	1409	SEE	ba-kwe
3177	HuarayoEseEjja	1819	LOOK	ba-kwe
3178	HuarayoEseEjja	708	SHINE	sio-kwe
3179	HuarayoEseEjja	679	BRIGHT	kia-sio-nee
3180	HuarayoEseEjja	1335	WHITE	oše
3181	HuarayoEseEjja	163	BLACK	tewe
3182	HuarayoEseEjja	156	RED	yoʔo
3183	HuarayoEseEjja	156	RED	woʔo
3184	HuarayoEseEjja	837	BLUE	kawa
3185	HuarayoEseEjja	1425	GREEN	kawa
3186	HuarayoEseEjja	1424	YELLOW	hawa
3187	HuarayoEseEjja	1892	TOUCH	miši-kwe
3188	HuarayoEseEjja	378	PINCH	čixi-kwe
3189	HuarayoEseEjja	1884	HARD	kia-kaʔa
3190	HuarayoEseEjja	1856	SOFT	kia-noma
3191	HuarayoEseEjja	1856	SOFT	kia-poʔi
3192	HuarayoEseEjja	1923	ROUGH	kia-šaa
3193	HuarayoEseEjja	1234	SMOOTH	šaa-ʔama
3194	HuarayoEseEjja	1396	SHARP	kia-hewi
3195	HuarayoEseEjja	1210	HEAVY	kia-pexa
3196	HuarayoEseEjja	1210	HEAVY	kia-bikie
3197	HuarayoEseEjja	1052	LIGHT (WEIGHT)	bikie-ʔama
3198	HuarayoEseEjja	1726	WET	e-šepa
3199	HuarayoEseEjja	1398	DRY	kia-habo
3200	HuarayoEseEjja	1286	HOT	kia-kio
3202	HuarayoEseEjja	1287	COLD	kia-we
3203	HuarayoEseEjja	704	CLEAN	kia-wio
3204	HuarayoEseEjja	704	CLEAN	kia-bohia
3205	HuarayoEseEjja	1230	DIRTY	kia-sewe
3206	HuarayoEseEjja	380	WRINKLED	kia-hee-šiwi
3207	HuarayoEseEjja	811	SOUL	e-šawa
3208	HuarayoEseEjja	1355	LAUGH	sa-kwe
3209	HuarayoEseEjja	1413	PLAY	maha-maha-kwe
3210	HuarayoEseEjja	1783	PAIN	kia-nee
3211	HuarayoEseEjja	1839	CRY	pa-kwe
3212	HuarayoEseEjja	1651	TEAR (OF EYE)	e-toxa-na
3213	HuarayoEseEjja	781	FEAR (FRIGHT)	kia-šo
3214	HuarayoEseEjja	781	FEAR (FRIGHT)	kia-axa
3215	HuarayoEseEjja	1750	CHOOSE	mepe-kwe
3216	HuarayoEseEjja	601	LIE (MISLEAD)	ʔeʔe_ne_poso-a-kwe
3217	HuarayoEseEjja	1035	GOOD	kia-bame
3218	HuarayoEseEjja	1292	BAD	kia-tai
3219	HuarayoEseEjja	1415	THINK (REFLECT)	xa-šawa-ba-ti-kwe
3220	HuarayoEseEjja	707	REMEMBER	šawa-ba-ʔio-kwe
3221	HuarayoEseEjja	1523	FORGET	pa-hea-ʔio-kwe
3222	HuarayoEseEjja	1523	FORGET	pa-kwe
3223	HuarayoEseEjja	1268	YES	ʔeʔe
3224	HuarayoEseEjja	1269	NO	pahaa
3225	HuarayoEseEjja	1269	NO	mia
3226	HuarayoEseEjja	1239	HOW	ača-kwa
3227	HuarayoEseEjja	1236	WHAT	yaxa
3228	HuarayoEseEjja	1238	WHEN	ače_šono
3229	HuarayoEseEjja	1237	WHERE	ače-xe
3230	HuarayoEseEjja	1623	SPEAK	mimi-kwe
3231	HuarayoEseEjja	1458	SAY	a-kwe
3232	HuarayoEseEjja	48	BE SILENT	xamaya
3233	HuarayoEseEjja	1307	LANGUAGE	soi-ho
3234	HuarayoEseEjja	1325	FRIEND	e-nixe
3235	HuarayoEseEjja	1831	MEET	ba-ʔa-kwe
3236	HuarayoEseEjja	994	BOW	e-koi-xi
3237	HuarayoEseEjja	977	ARROW	e-mese
3238	HuarayoEseEjja	1435	HUNT	tekwa-kwe
3239	HuarayoEseEjja	1172	SHOOT	tekwa-kwe
3240	HuarayoEseEjja	1075	TRAP (PITFALL)	akwi_tsaa
3241	Tacana	2	DUST	epamo
3242	Tacana	640	MUD	hočo-hočo
3243	Tacana	671	SAND	hoto-hoto
3244	Tacana	652	PLAIN	yac̷i
3245	Tacana	652	PLAIN	ď̶ei
3246	Tacana	948	WATER	yawi
3247	Tacana	624	LAKE	bai
3248	Tacana	2144	SPRING OR WELL	ena_poti-poti
3249	Tacana	2144	SPRING OR WELL	epororo
3250	Tacana	420	FOREST	ehihe
3251	Tacana	906	TREE	aki
3252	Tacana	1732	SKY	boepa
3253	Tacana	1343	SUN	iď̶eti
3254	Tacana	1313	MOON	badi
3255	Tacana	1430	STAR	atohai
3256	Tacana	1654	LIGHTNING	c̷ero-c̷ero-
3257	Tacana	1150	THUNDER	tiri-tia
3258	Tacana	1733	RAINBOW	sosenabakʷa
3259	Tacana	630	LIGHT (RADIATION)	we-da
3260	Tacana	630	LIGHT (RADIATION)	hoda-
3261	Tacana	11	DARKNESS	apo-da
3262	Tacana	1388	SHADE	ðamo-ðamo
3263	Tacana	1388	SHADE	tanana
3264	Tacana	1977	DEW	bahi
3265	Tacana	960	WIND	beni
3266	Tacana	1489	CLOUD	hodo
3267	Tacana	1489	CLOUD	boðo
3268	Tacana	658	RAIN (PRECIPITATION)	nai
3269	Tacana	221	FIRE	-ti
3270	Tacana	778	SMOKE (EXHAUST)	hodo
3271	Tacana	646	ASH	e-timo
3272	Tacana	141	BURN (SOMETHING)	ď̶eď̶a-ke
3273	Tacana	1428	BURNING	tio-
3274	Tacana	1428	BURNING	kʷati-toro-
3275	Tacana	1428	BURNING	čotepe-
3276	Tacana	1428	BURNING	oc̷oa-
3277	Tacana	737	LIGHT (IGNITE)	ðarea-
3278	Tacana	737	LIGHT (IGNITE)	wic̷o-
3279	Tacana	127	EXTINGUISH	tiho-
3280	Tacana	127	EXTINGUISH	čamomo-
3281	Tacana	127	EXTINGUISH	toaď̶oi-
3282	Tacana	10	FIREWOOD	kʷati
3283	Tacana	1188	CHARCOAL	e-tiď̶e
3284	Tacana	1554	MAN	deha
3285	Tacana	962	WOMAN	e-po-na
3286	Tacana	1366	BOY	edehe
3287	Tacana	1366	BOY	edehe_čidi
3288	Tacana	76	YOUNG MAN	e-di-a-we
3289	Tacana	1646	GIRL	e-ponehe_čidi
3290	Tacana	77	YOUNG WOMAN	e-po-ne-he
3291	Tacana	77	YOUNG WOMAN	poto
3292	Tacana	1304	CHILD (YOUNG HUMAN)	yanana
3293	Tacana	1289	BABY	yanana
3294	Tacana	1289	BABY	kanana
3295	Tacana	1200	HUSBAND	yawe
3296	Tacana	1199	WIFE	e-wane
3297	Tacana	203	MARRY	me-hemi-ti-
3298	Tacana	1217	FATHER	tata
3299	Tacana	1216	MOTHER	kʷara
3300	Tacana	1216	MOTHER	mama
3301	Tacana	1759	OLDER BROTHER	osi
3302	Tacana	1760	YOUNGER BROTHER	ď̶ao
3303	Tacana	1758	OLDER SISTER	dodo
3304	Tacana	1761	YOUNGER SISTER	ď̶ana
3305	Tacana	1383	GRANDFATHER	tata_eði
3306	Tacana	406	OLD MAN	tata_eði
3307	Tacana	406	OLD MAN	baba
3308	Tacana	1496	GRANDMOTHER	awiča
3309	Tacana	907	OLD WOMAN	ano
3310	Tacana	907	OLD WOMAN	mama_pona-tia
3311	Tacana	1327	UNCLE	hosane
3312	Tacana	1063	NEPHEW	okʷa
3313	Tacana	1063	NEPHEW	bakʷa
3314	Tacana	1063	NEPHEW	boi
3315	Tacana	1149	ORPHAN	wakiča
3316	Tacana	1644	RELATIVES	e-doe
3317	Tacana	1209	I	ema
3318	Tacana	1209	I	yama
3319	Tacana	1215	THOU	mida
3320	Tacana	1215	THOU	miada
3321	Tacana	1213	YOU	mikʷaneda
3322	Tacana	817	THEY	toneda
3323	Tacana	619	ANIMAL	animalo
3324	Tacana	1337	PIG	koči
3325	Tacana	1318	CHICKEN	waripa_nana
3326	Tacana	1318	CHICKEN	waripa_poto
3327	Tacana	1360	DUCK	sose
3328	Tacana	539	NEST	e-sa-hi
3329	Tacana	937	BIRD	ď̶ia
3330	Tacana	1185	VULTURE	samani
3331	Tacana	1793	BAT	bina
3332	Tacana	882	PARROT	ha
3333	Tacana	882	PARROT	horakʷa
3334	Tacana	882	PARROT	toi
3335	Tacana	882	PARROT	ď̶eď̶e
3336	Tacana	735	OWL	ď̶oa
3337	Tacana	735	OWL	c̷ao-dači-dači
3338	Tacana	735	OWL	popo
3339	Tacana	2009	DOG	oči
3340	Tacana	1208	CAT	miši
3341	Tacana	227	FISH	se
3342	Tacana	1936	DEER	dokei
3343	Tacana	1350	MONKEY	sikʷahi_kʷana
3344	Tacana	1392	LOUSE	bia
3345	Tacana	1575	COCKROACH	sapakala
3346	Tacana	587	ANT	iď̶oi
3347	Tacana	843	SPIDER	ď̶etete
3348	Tacana	665	BEE	wasa
3349	Tacana	665	BEE	wasa_iď̶e
3350	Tacana	1517	WASP	bia
3351	Tacana	1504	FLY (INSECT)	were-were
3352	Tacana	1509	MOSQUITO	di
3353	Tacana	1219	WORM	c̷ena
3354	Tacana	1219	WORM	soc̷o
3355	Tacana	730	SNAKE	bakʷa
3356	Tacana	1791	BUTTERFLY	sababa
3357	Tacana	1543	SNAIL	ď̶emo
3358	Tacana	1543	SNAIL	botoro
3359	Tacana	503	FROG	bororo
3360	Tacana	632	LIZARD	matosa
3361	Tacana	632	LIZARD	banakʷa
3362	Tacana	112	TURTLE	dati
3363	Tacana	112	TURTLE	morida_dati
3364	Tacana	1480	BODY	e-kita
3365	Tacana	763	SKIN	e-biti
3368	Tacana	2648	HAIR (HEAD)	e-čoa_e-ina
3369	Tacana	2648	HAIR (HEAD)	ečoaina
3370	Tacana	678	BEARD	keða
3371	Tacana	189	HAIR (BODY)	e-inoa
3372	Tacana	946	BLOOD	ami
3373	Tacana	1394	BONE	e-c̷ao
3374	Tacana	801	RIB	e-pareiri
3375	Tacana	1393	HORN (ANATOMY)	e-dana
3376	Tacana	1220	TAIL	e-tiða
3377	Tacana	1220	TAIL	e-tima
3378	Tacana	1291	BACK	biši
3379	Tacana	1256	HEAD	e-čoa
3380	Tacana	1583	BRAIN	e-čoa_bošo
3381	Tacana	1560	FACE	e-bo
3382	Tacana	123	FOREHEAD	e-mata
3383	Tacana	123	FOREHEAD	e-bo-wa-wa
3384	Tacana	798	JAW	e-ď̶awi
3385	Tacana	798	JAW	e-hobome-hi
3386	Tacana	1730	CHEEK	e-ho-bo-mei
3387	Tacana	1510	CHIN	eď̶awi
3388	Tacana	1248	EYE	e-toa
3389	Tacana	1173	EYEBROW	e-toa_šino
3390	Tacana	1540	EYELASH	e-toa_keke_ina
3391	Tacana	1247	EAR	e-iď̶aha
3392	Tacana	1221	NOSE	ewi
3393	Tacana	208	NASAL MUCUS (SNOT)	wiď̶i
3394	Tacana	674	MOUTH	e-kʷac̷a
3395	Tacana	478	LIP	e-keke
3396	Tacana	1205	TONGUE	yana
3397	Tacana	1380	TOOTH	e-c̷e
3398	Tacana	1333	NECK	e-naha
3399	Tacana	1346	THROAT	e-c̷oi-hani
3400	Tacana	1482	SHOULDER	yarapa
3401	Tacana	1673	ARM	e-bai
3402	Tacana	1886	ARMPIT	enokiď̶i
3403	Tacana	981	ELBOW	e-bac̷o
3404	Tacana	1277	HAND	eme
3405	Tacana	1183	PALM OF HAND	eme-takʷa
3406	Tacana	1303	FINGER	e-hac̷a
3407	Tacana	1303	FINGER	eme_hac̷a
3408	Tacana	1258	FINGERNAIL	eme-tiď̶i
3409	Tacana	1297	LEG	e-tidada
3410	Tacana	471	UPPER LEG (THIGH)	e-tidada
3411	Tacana	1371	KNEE	e-ma-da-čoa
3412	Tacana	1301	FOOT	e-wac̷i
3413	Tacana	1301	FOOT	e-c̷aha
3414	Tacana	980	HEEL	e-wac̷i_tiadi
3415	Tacana	318	FOOTPRINT	ewac̷i_c̷edo
3416	Tacana	1257	WING	enabai
3417	Tacana	1201	FEATHER	e-ina
3418	Tacana	1592	CHEST	e-c̷edo
3419	Tacana	1838	NAVEL	c̷o
3420	Tacana	1838	NAVEL	c̷oho
3421	Tacana	1223	HEART	moesomo
3422	Tacana	688	LUNG	eď̶ata
3423	Tacana	1224	LIVER	e-takʷa
3424	Tacana	489	KIDNEY	e-paiðodo
3425	Tacana	489	KIDNEY	moro-moro-hi
3426	Tacana	819	STOMACH	moesomo
3427	Tacana	819	STOMACH	eðe
3428	Tacana	834	BUTTOCKS	e-moto
3429	Tacana	797	TESTICLES	ehaha
3430	Tacana	1222	PENIS	ki
3431	Tacana	162	HICCOUGH	c̷odo
3432	Tacana	879	COUGH	oto
3433	Tacana	1621	SNEEZE	tiď̶o-
3434	Tacana	1440	SPIT	e-kedi
3435	Tacana	1440	SPIT	kitoa-
3436	Tacana	1278	VOMIT	batasio-
3437	Tacana	1403	BITE	c̷oi-
3438	Tacana	319	LICK	c̷eo-
3439	Tacana	1585	SLEEP	tawi-
3440	Tacana	1983	SNORE	rakaka-
3441	Tacana	1920	DREAM (SOMETHING)	tawi
3442	Tacana	1602	WAKE UP	basaita-hihi
3443	Tacana	592	PISS	wia-
3444	Tacana	676	SHIT (DEFECATE)	domi
3445	Tacana	549	COPULATE	ha-kina-ti-
3446	Tacana	549	COPULATE	ha-ina-ti_c̷e
3447	Tacana	138	BATHE	nawi-
3448	Tacana	1090	BE BORN	kʷina-
3449	Tacana	1090	BE BORN	batahi_-po-
3450	Tacana	1417	KILL	mano-a-me-
3451	Tacana	1719	BURY	papa-
3452	Tacana	3188	MIGHTY OR POWERFUL OR STRONG	toče-da
3453	Tacana	1847	SICK	čiki
3454	Tacana	1847	SICK	neda
3455	Tacana	1109	WOUND	čadi
3456	Tacana	1109	WOUND	ď̶ipi
3457	Tacana	1109	WOUND	-c̷i-hi
3458	Tacana	1808	PUS	boso
3459	Tacana	499	CURE	idoene-
3460	Tacana	499	CURE	nača-
3461	Tacana	1372	MEDICINE	eidoe
3462	Tacana	168	REST	hanawa-
3463	Tacana	1564	LAZY	tona-da
3464	Tacana	1564	LAZY	ha-tora-ti
3465	Tacana	320	LAME	tida
3466	Tacana	996	DEAF	iď̶aha_mawe
3467	Tacana	1666	MUTE	iď̶aha_mawe_opa
3468	Tacana	1463	DRUNK	c̷ec̷e-hihi
3469	Tacana	590	NAKED	ha-wiha-ti
3470	Tacana	1336	EAT	dia-
3471	Tacana	256	FOOD	hana
3472	Tacana	1959	RAW	eðawa
3473	Tacana	178	RIPE	e-soro
3474	Tacana	1958	UNRIPE	eðawa
3475	Tacana	1728	ROTTEN	iwi-da-
3476	Tacana	1728	ROTTEN	horo-horo
3477	Tacana	1401	DRINK	-iď̶i-
3478	Tacana	1864	HUNGER	ðe-mano-
3479	Tacana	1421	SUCK	čočo-ke
3480	Tacana	1421	SUCK	ðibi-
3481	Tacana	321	CHEW	kačo-
3482	Tacana	897	SWALLOW	ibodia-
3483	Tacana	1100	COOK (SOMETHING)	hana-a-
3484	Tacana	1100	COOK (SOMETHING)	hana_po-
3485	Tacana	1100	COOK (SOMETHING)	sina-me-
3486	Tacana	3653	COOKING POT	hoto
3489	Tacana	275	PEEL	ðiro-
3490	Tacana	1767	SCRAPE	ď̶eo-
3491	Tacana	2017	MIX	waro-
3492	Tacana	2017	MIX	kere-kere
3493	Tacana	1594	FLOUR	ehoto
3494	Tacana	1594	FLOUR	epamo
3495	Tacana	1033	GRIND	dodo-
3496	Tacana	634	MEAT	aiča
3497	Tacana	634	MEAT	yami
3498	Tacana	1507	FRUIT	ehaha
3499	Tacana	323	FAT (ORGANIC SUBSTANCE)	e-c̷ei
3500	Tacana	1274	SALT	bano
3501	Tacana	919	CHILI PEPPER	biď̶o
3502	Tacana	919	CHILI PEPPER	hoha-da
3503	Tacana	942	HONEY	wasa_ena
3504	Tacana	635	MILK	ac̷o-na
3505	Tacana	731	BEVERAGE	warapo
3506	Tacana	404	ALCOHOL (FERMENTED DRINK)	e-saho-na
3507	Tacana	404	ALCOHOL (FERMENTED DRINK)	ewiď̶ata_eiď̶i
3508	Tacana	744	EGG	eha
3509	Tacana	1895	CLOTHES	ehoď̶o-i
3510	Tacana	1616	CLOTH	ðiri_peď̶o
3511	Tacana	1616	CLOTH	ehoď̶oi
3512	Tacana	1850	COTTON	wapese
3513	Tacana	121	SPIN	bado-
3514	Tacana	133	WEAVE	taď̶i-
3515	Tacana	1457	SEW	roso-
3516	Tacana	1382	NEEDLE (FOR SEWING)	akoša
3517	Tacana	1161	THREAD	masi
3518	Tacana	772	BELT	e-torisi-hi
3519	Tacana	1374	RING	metara
3520	Tacana	1961	NECKLACE	ine
