DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Moseten	2124	SMELL	smell	olor	cheirar	
Moseten	2159	GROUND	ground	piso		
Moseten	2215	BECOME ANGRY	become angry	enojarse		
Moseten	2223	BE ANGRY	be angry	enojado		
Moseten	2248	KNOW (SOMEBODY)	know (somebody)	conocer a alguien		
Moseten	2271	THINK	think	pensar	pensar	
Moseten	2297	DUSK	dusk	anochecer, atardecer		
Moseten	2308	THIN	thin	delgado	fino	
Moseten	2319	LID (COVER, CAP)	lid (cover, cap)	tapa		
Moseten	2324	GET WET	get wet	mojarse		
Moseten	2327	BECOME SICK	become sick	enfermarse, estar enfermo		
Moseten	2334	MELT	melt	derretir		
Moseten	2341	CLOUDY	cloudy	nublado		
Moseten	2374	DREAM	dream	sueño	SONHO / SONHAR	
Moseten	2390	PECCARY	peccary	pecarí		
Moseten	2409	BROWN	brown	moreno		
Moseten	2411	HURT (SOMEBODY)	hurt (somebody)	herir		
Moseten	2468	BAG	bag	bolsa		
Moseten	2472	SUCKLE (BREASTFEED, NURSE)	suckle (breastfeed, nurse)	mamar		
Moseten	2486	HIDE	hide	esconder	ESCONDER	
Moseten	2492	BOIL (SOMETHING)	boil (something)	hervir, cocer		
Moseten	2504	DIFFERENT	different	diferente		
Moseten	2506	LOOSE	loose	suelto		
Moseten	2561	HURT (SENSE PAIN)	hurt (sense pain)	doler		
Moseten	2613	SKIN (HUMAN)	skin (human)	piel		
Moseten	2614	SKIN (ANIMAL)	skin (animal)	pellejo, piel		
Moseten	2638	FISHING	fishing	pescar	pescar	
Moseten	2790	HIGH OR TALL	high or tall	alto		
Moseten	2827	MENSTRUATE	menstruate	menstruar		
Moseten	2907	ROT	rot	pudrirse		
Moseten	2912	FORWARD	forward	adelante		
Moseten	3020	BREAK (BREAKING)	break (breaking)	romperse	quebrar(-se) / romper(-se)	
Moseten	3080	SPLIT OPEN	split open	rajar		
Moseten	3174	WAKE UP (SOMEONE)	wake up (someone)	despertar		
Moseten	3224	WRING	wring	retorcer, estrujar		
Moseten	3230	DECEIVE	deceive	engañar		
Moseten	3287	BLOOM	bloom	florecer		
Moseten	3320	SNARE (TRAP)	snare (trap)	trampa, cepo		
Moseten	3452	MUCH	much	mucho		
Moseten	3456	CRAWL OR CREEP	crawl or creep	gatear	rastejar, arrastar-se	
Moseten	3463	RIVERBANK	riverbank	orilla, ribera		
Moseten	3472	DANCE (MOVEMENT)	dance (movement)	baile, danza		
Moseten	3603	EARTH OR LAND	earth or land	tierra	TERRA / PAÍS	
Moseten	3609	TOWN OR VILLAGE	town or village	pueblo, ciudad	cidade pequena ou vila	
Moseten	3749	HATE (LOATHING)	hate (loathing)	odiar		
Moseten	3861	FAIL	fail	fracasar		
Moseten	3898	ACCEPT	accept	aceptar		
Moseten	3913	COUGH (ACT OF COUGHING)	cough (act of coughing)	toser		
Moseten	3923	FEMALE ANIMAL	female animal	hembra		
Moseten	3924	MALE ANIMAL	male animal	macho		
