DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Isconahua	2124	SMELL	smell	olor	cheirar	
Isconahua	2159	GROUND	ground	piso		
Isconahua	2223	BE ANGRY	be angry	enojado		
Isconahua	2248	KNOW (SOMEBODY)	know (somebody)	conocer a alguien		
Isconahua	2271	THINK	think	pensar	pensar	
Isconahua	2297	DUSK	dusk	anochecer, atardecer		
Isconahua	2308	THIN	thin	delgado	fino	
Isconahua	2319	LID (COVER, CAP)	lid (cover, cap)	tapa		
Isconahua	2324	GET WET	get wet	mojarse		
Isconahua	2327	BECOME SICK	become sick	enfermarse, estar enfermo		
Isconahua	2334	MELT	melt	derretir		
Isconahua	2341	CLOUDY	cloudy	nublado		
Isconahua	2374	DREAM	dream	sueño	SONHO / SONHAR	
Isconahua	2390	PECCARY	peccary	pecarí		
Isconahua	2409	BROWN	brown	moreno		
Isconahua	2411	HURT (SOMEBODY)	hurt (somebody)	herir		
Isconahua	2468	BAG	bag	bolsa		
Isconahua	2472	SUCKLE (BREASTFEED, NURSE)	suckle (breastfeed, nurse)	mamar		
Isconahua	2486	HIDE	hide	esconder	ESCONDER	
Isconahua	2492	BOIL (SOMETHING)	boil (something)	hervir, cocer		
Isconahua	2504	DIFFERENT	different	diferente		
Isconahua	2614	SKIN (ANIMAL)	skin (animal)	pellejo, piel		
Isconahua	2638	FISHING	fishing	pescar	pescar	
Isconahua	2866	DROP (SOMETHING)	drop (something)	dejar caer	deixar cair	
Isconahua	2912	FORWARD	forward	adelante		
Isconahua	3020	BREAK (BREAKING)	break (breaking)	romperse	quebrar(-se) / romper(-se)	
Isconahua	3080	SPLIT OPEN	split open	rajar		
Isconahua	3208	CENTER OR MIDDLE	center or middle	medio, centro	meio, centro	
Isconahua	3224	WRING	wring	retorcer, estrujar		
Isconahua	3230	DECEIVE	deceive	engañar		
Isconahua	3287	BLOOM	bloom	florecer		
Isconahua	3452	MUCH	much	mucho		
Isconahua	3463	RIVERBANK	riverbank	orilla, ribera		
Isconahua	3472	DANCE (MOVEMENT)	dance (movement)	baile, danza		
Isconahua	3609	TOWN OR VILLAGE	town or village	pueblo, ciudad	cidade pequena ou vila	
Isconahua	3861	FAIL	fail	fallar, fracasar		
Isconahua	3898	ACCEPT	accept	aceptar		
