DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Chipaya	1509	MOSQUITO	mosquito	zancudo	mosquito	
Chipaya	1510	CHIN	chin	barbilla, mentón	queixo	
Chipaya	1512	RISE (ONESELF)	rise (oneself)	alzarse. levantarse		
Chipaya	1520	CRUSH	crush	machacar, aplastar		
Chipaya	1542	ACCOMPANY	accompany	acompañar	vinho	
Chipaya	1531	BRANCH	branch	rama	galho	
Chipaya	1533	BE HUNGRY	be hungry	hambriento	TER FOME	
Chipaya	1543	SNAIL	snail	caracol	lesma	
Chipaya	1574	FLOAT	float	flotar	flutuar	
Chipaya	1575	COCKROACH	cockroach	cucaracha	barata	
Chipaya	1576	PILE UP	pile up	amontonar	empilhar	
Chipaya	1577	AND	and	y	e	
Chipaya	1588	TURN	turn	girar, voltearse	virar	
Chipaya	1590	WAIT (FOR)	wait (for)	esperar		
Chipaya	1615	ESCAPE	escape	escapar		
Chipaya	1616	CLOTH	cloth	tela	tecido, pano	
Chipaya	1625	DEAD	dead	muerto	morto	
Chipaya	1649	SIT DOWN	sit down	sentarse	SENTAR (-SE)	
Chipaya	1660	LOSE	lose	perder		
Chipaya	1689	SMOKE (INHALE)	smoke (inhale)	fumar	fumar	
Chipaya	1719	BURY	bury	sepultar	enterrar	
Chipaya	1741	ABOVE	above	encima	encima	
Chipaya	1758	OLDER SISTER	older sister	hermana mayor	irmã mais velha	
Chipaya	1808	PUS	pus	pus	pus	
Chipaya	1827	HARVEST CROPS	harvest crops	cosechar		
Chipaya	1836	VAGINA	vagina	vagina	vagina	
Chipaya	1837	VULVA	vulva	vulva	órgão sexual feminino	
Chipaya	1850	COTTON	cotton	algodón	algodão	
Chipaya	1860	BEAD	bead	chaquira, abalorio	contas, miçanga	
Chipaya	1886	ARMPIT	armpit	axila, sobaco	axila, sovaco	
Chipaya	1936	DEER	deer	venado, matacán	veado	
Chipaya	1937	THERE	there	allí	lá	
Chipaya	1958	UNRIPE	unripe	inmaduro, no maduro, verde	verde, imaturo	
Chipaya	1962	ROAST (SOMETHING)	roast (something)	asar	ASSAR	
Chipaya	1970	CANOE	canoe	canoa, curiara	canoa	
Chipaya	1986	DISEASE	disease	enfermedad (dolencia)		
Chipaya	1996	GET TIRED	get tired	cansarse)		
Chipaya	2012	COLLAR	collar	collar	colarinho	
Chipaya	2019	HAMMOCK	hammock	hamaca, chinchorro	rede	
Chipaya	2069	SOAK (VERB)	soak (verb)	mojar		
Chipaya	2070	COMB (VERB)	comb (verb)	peinar		
Chipaya	2102	BURN	burn	quemar, arder	queimar	
Chipaya	2112	OLD (AGED)	old (aged)	viejo		
Chipaya	2113	OLD (USED)	old (used)	usado		
Chipaya	2117	DESIRE	desire	desear		
Chipaya	2124	SMELL	smell	olor	cheirar	
Chipaya	2159	GROUND	ground	piso		
Chipaya	2215	BECOME ANGRY	become angry	enojarse		
Chipaya	2223	BE ANGRY	be angry	enojado		
Chipaya	2248	KNOW (SOMEBODY)	know (somebody)	conocer a alguien		
Chipaya	2271	THINK	think	pensar	pensar	
Chipaya	2297	DUSK	dusk	anochecer, atardecer		
Chipaya	2308	THIN	thin	delgado	fino	
Chipaya	2319	LID (COVER, CAP)	lid (cover, cap)	tapa		
Chipaya	2324	GET WET	get wet	mojarse		
Chipaya	2327	BECOME SICK	become sick	enfermarse, estar enfermo		
Chipaya	2334	MELT	melt	derretir		
Chipaya	2341	CLOUDY	cloudy	nublado		
Chipaya	2374	DREAM	dream	sueño	SONHO / SONHAR	
Chipaya	2390	PECCARY	peccary	pecarí		
Chipaya	2409	BROWN	brown	moreno		
Chipaya	2411	HURT (SOMEBODY)	hurt (somebody)	herir		
Chipaya	2468	BAG	bag	bolsa		
Chipaya	2472	SUCKLE (BREASTFEED, NURSE)	suckle (breastfeed, nurse)	mamar		
Chipaya	2486	HIDE	hide	esconder	ESCONDER	
Chipaya	2492	BOIL (SOMETHING)	boil (something)	hervir, cocer		
Chipaya	2504	DIFFERENT	different	diferente		
Chipaya	2506	LOOSE	loose	suelto		
Chipaya	2561	HURT (SENSE PAIN)	hurt (sense pain)	doler		
Chipaya	2613	SKIN (HUMAN)	skin (human)	piel		
Chipaya	2614	SKIN (ANIMAL)	skin (animal)	pellejo, piel		
Chipaya	2638	FISHING	fishing	pescar	pescar	
Chipaya	2790	HIGH OR TALL	high or tall	alto		
Chipaya	2827	MENSTRUATE	menstruate	menstruar		
Chipaya	2907	ROT	rot	pudrirse		
Chipaya	2912	FORWARD	forward	adelante		
Chipaya	3020	BREAK (BREAKING)	break (breaking)	romperse	quebrar(-se) / romper(-se)	
Chipaya	3080	SPLIT OPEN	split open	rajar		
Chipaya	3174	WAKE UP (SOMEONE)	wake up (someone)	despertar		
Chipaya	3224	WRING	wring	retorcer, estrujar		
Chipaya	3230	DECEIVE	deceive	engañar		
Chipaya	3287	BLOOM	bloom	florecer		
Chipaya	3294	BRAID (VERB) OR WEAVE (BASKET)	braid (verb) or weave (basket)	tejer, trenzar	tecer	
Chipaya	3320	SNARE (TRAP)	snare (trap)	trampa, cepo		
Chipaya	3452	MUCH	much	mucho		
Chipaya	3463	RIVERBANK	riverbank	orilla, ribera		
Chipaya	3472	DANCE (MOVEMENT)	dance (movement)	baile, danza		
Chipaya	3603	EARTH OR LAND	earth or land	tierra	TERRA / PAÍS	
Chipaya	3609	TOWN OR VILLAGE	town or village	pueblo, ciudad	cidade pequena ou vila	
Chipaya	3749	HATE (LOATHING)	hate (loathing)	odiar		
Chipaya	3861	FAIL	fail	fracasar		
Chipaya	3898	ACCEPT	accept	aceptar		
Chipaya	3913	COUGH (ACT OF COUGHING)	cough (act of coughing)	toser		
Chipaya	3923	FEMALE ANIMAL	female animal	hembra		
Chipaya	3924	MALE ANIMAL	male animal	macho		
