DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
ShipiboConibo	1761	YOUNGER SISTER	younger sister	hermana menor	irmã mais nova	
ShipiboConibo	2492	BOIL (SOMETHING)	boil (something)	hervir, cocer		cobínhati
ShipiboConibo	1250	JAGUAR	jaguar	jaguar	onça pintada	íno
ShipiboConibo	1454	WIPE	wipe	limpiar		óroti
ShipiboConibo	320	LAME	lame	lisiado	coxo	
ShipiboConibo	1234	SMOOTH	smooth	liso	liso, macio	báca
ShipiboConibo	2006	FILL	fill	llenar		bóchoati
ShipiboConibo	1253	RAIN (RAINING)	rain (raining)	llover		ói béti
ShipiboConibo	1520	CRUSH	crush	machacar, aplastar		
ShipiboConibo	3924	MALE ANIMAL	male animal	macho		béne
ShipiboConibo	1803	WOOD	wood	madera	madeira	jíhui
ShipiboConibo	179	RIPEN	ripen	madurar		joshínti
ShipiboConibo	8	CURSE	curse	maldecir	amaldiçoar	jacómati
ShipiboConibo	2472	SUCKLE (BREASTFEED, NURSE)	suckle (breastfeed, nurse)	mamar		
ShipiboConibo	2827	MENSTRUATE	menstruate	menstruar		
ShipiboConibo	2017	MIX	mix	mezclar, mixturar	misturar, mexer	méscoti
ShipiboConibo	143	HUMID	humid	mojado		mechá
ShipiboConibo	2069	SOAK (VERB)	soak (verb)	mojar		méchaati
ShipiboConibo	2324	GET WET	get wet	mojarse		mecháti
ShipiboConibo	639	MOUNTAIN	mountain	montaña, monte	serra	níi
ShipiboConibo	2409	BROWN	brown	moreno		
ShipiboConibo	1494	DIE	die	morir	morrer	mahuáti
ShipiboConibo	3452	MUCH	much	mucho		ícha
ShipiboConibo	1625	DEAD	dead	muerto	morto	jírioma
ShipiboConibo	1240	NOT	not	no	não	-ma
ShipiboConibo	2341	CLOUDY	cloudy	nublado		coínbiries
ShipiboConibo	739	FEED	feed	nutrir		
ShipiboConibo	694	GET	get	obtener (recibir)	obter, conseguir	bíti
ShipiboConibo	3749	HATE (LOATHING)	hate (loathing)	odiar		omísti
ShipiboConibo	1586	SMELL (PERCEIVE)	smell (perceive)	oler, olfatear	cheirar	
ShipiboConibo	2124	SMELL	smell	olor	cheirar	jáns̈ho
ShipiboConibo	3463	RIVERBANK	riverbank	orilla, ribera		
ShipiboConibo	1142	URINE	urine	orina	urina	jisón
ShipiboConibo	706	DARK	dark	oscuro	escuro	
ShipiboConibo	505	PARENTS	parents	padres	pais	ánibo
ShipiboConibo	593	POTATO	potato	papa	batata	
ShipiboConibo	606	GRASS	grass	pasto, hierba	grama	táe
ShipiboConibo	2390	PECCARY	peccary	pecarí		yáhua
ShipiboConibo	2070	COMB (VERB)	comb (verb)	peinar		boés̈hti
ShipiboConibo	2614	SKIN (ANIMAL)	skin (animal)	pellejo, piel		
ShipiboConibo	1040	HAIR	hair	pelo	pelo	
ShipiboConibo	2271	THINK	think	pensar	pensar	shinánti
