DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Matses	1324	SLIP	slip	resbalar	escorregar, resvalar	siuid, tadanque
Matses	1667	HOLE	hole	hueco, agujero	buraco	ʂëcuë
Matses	2113	OLD (USED)	old (used)	usado		ʂëni
Matses	2004	BEND	bend	encorvar, doblar	dobrar, curvar	ʂuabud
Matses	2159	GROUND	ground	piso		tacpan
Matses	1490	RAT	rat	rata	RATO	tambisëmpi
Matses	2248	KNOW (SOMEBODY)	know (somebody)	conocer a alguien		tantia
Matses	2271	THINK	think	pensar	pensar	tantia
Matses	707	REMEMBER	remember	recordar	lembrar-se	tantia
Matses	1407	BREATHE	breathe	respirar	respirar	tiboque
Matses	3174	WAKE UP (SOMEONE)	wake up (someone)	despertar		tin
Matses	1195	GIVE BIRTH	give birth	dar a luz	parir	tish
Matses	3913	COUGH (ACT OF COUGHING)	cough (act of coughing)	toser		toʂoque
Matses	3020	BREAK (BREAKING)	break (breaking)	romperse	quebrar(-se) / romper(-se)	tsesque
Matses	214	STRETCH	stretch	tender, alargar, estirar	esticar	tsibedac
Matses	1837	VULVA	vulva	vulva	órgão sexual feminino	tsiben
Matses	371	PICK UP	pick up	recoger	captar	tsid
Matses	1542	ACCOMPANY	accompany	acompañar	vinho	tsidun
Matses	1836	VAGINA	vagina	vagina	vagina	tsien ʂëcuë
Matses	1172	SHOOT	shoot	disparar, tirar	disparar, fuzilar	tsine
Matses	1159	FART	fart	pedo	peido	tsipis
Matses	2112	OLD (AGED)	old (aged)	viejo		tsusio
Matses	231	SHAVE	shave	afeitarse	nadadeira	ʈʂësh
Matses	797	TESTICLES	testicles	testículo	testículo	ubuëʂë
Matses	1454	WIPE	wipe	limpiar		uc
Matses	1494	DIE	die	morir	morrer	uënës
Matses	1803	WOOD	wood	madera	madeira	uis
Matses	1425	GREEN	green	verde (color)	verde	umu
Matses	1496	GRANDMOTHER	grandmother	abuela	avó	
Matses	3898	ACCEPT	accept	aceptar		
Matses	1778	APPROACH	approach	acercarse	aproximar	
Matses	1434	STAB	stab	achurar, acuchillar		
Matses	1906	SOUR	sour	ácido, agrio	ácido, azedo	
Matses	1411	LIE (REST)	lie (rest)	acostarse (acostado)	DEITAR (-SE)	
Matses	2912	FORWARD	forward	adelante		
Matses	1396	SHARP	sharp	afilado, aguzado, filoso	agudo, afiado	
Matses	1631	FAST	fast	ágil	rápido, ligeiro	
Matses	46	HOLLOW OUT	hollow out	ahuecar	esburacar, cavar	
Matses	1512	RISE (ONESELF)	rise (oneself)	alzarse. levantarse		
Matses	619	ANIMAL	animal	animal	animal, bicho	
Matses	42	STINKING	stinking	apestando, apestoso	fedorento, mal cheiroso	
Matses	1428	BURNING	burning	arder	queimar, arder	
Matses	66	KNEEL	kneel	arrodillarse	ajoelhar	
Matses	380	WRINKLED	wrinkled	arrugado	enrugado	
Matses	999	JOINT	joint	articulaciones		
Matses	1170	TRAP (CATCH)	trap (catch)	atrapar	armar uma cilada, pegar em armadilha	
Matses	1897	HELP	help	ayudar	ajudar	
Matses	1879	DANCE	dance	bailar	dançar	
Matses	3472	DANCE (MOVEMENT)	dance (movement)	baile, danza		
Matses	404	ALCOHOL (FERMENTED DRINK)	alcohol (fermented drink)	bebida fermentada	bebida fermentada	
Matses	2468	BAG	bag	bolsa		
Matses	1463	DRUNK	drunk	borracho, ebrio	embriagado	
Matses	679	BRIGHT	bright	brillante, resplandor	claro, brilhante	
Matses	1096	SONG	song	canción		
Matses	203	MARRY	marry	casarse	casar	
Matses	1337	PIG	pig	cerdo, puerco	porco europeu	
Matses	1860	BEAD	bead	chaquira, perla	contas, miçanga	
Matses	269	COOKED	cooked	cocido, cocinado	cozinhado, cozido	
Matses	1100	COOK (SOMETHING)	cook (something)	cocinar	cozinhar	
Matses	7	GATHER	gather	colectar, reunir, compilar, recopilar	colecionar, reunir	
Matses	1340	WITH	with	con		
Matses	738	THING	thing	cosa	coisa	
Matses	499	CURE	cure	curar	sarar, curar	
Matses	1485	BELOW OR UNDER	below or under	debajo	embaixo de	
Matses	1883	IN FRONT OF	in front of	delante	frente	
Matses	2334	MELT	melt	derretir		
Matses	352	UNTIE	untie	desatar	desatar	
Matses	590	NAKED	naked	desnudo	despido, nu	
Matses	681	DESTROY	destroy	destruir	destruir	
Matses	2504	DIFFERENT	different	diferente		
Matses	1783	PAIN	pain	dolor	dor	
Matses	1741	ABOVE	above	encima	encima	
Matses	1358	ENEMY	enemy	enemigo	inimigo	
Matses	1986	DISEASE	disease	enfermedad (dolencia)		
Matses	3230	DECEIVE	deceive	engañar		
Matses	2223	BE ANGRY	be angry	enojado		
Matses	1127	SEND	send	enviar, mandar	enviar, mandar	
Matses	1847	SICK	sick	estar enfermo	doente, doença	
Matses	1267	NARROW	narrow	estrecho, angosto	estreito	
Matses	38	SPREAD OUT	spread out	extender, esparcir	estender, espalhar	
Matses	3287	BLOOM	bloom	florecer		
Matses	1449	RUB	rub	frotar, enjugar	esfregar	
Matses	1689	SMOKE (INHALE)	smoke (inhale)	fumar	fumar	
Matses	1208	CAT	cat	gato	gato	
Matses	21	TASTE (SOMETHING)	taste (something)	gustar, saborear	sabor, gosto	
Matses	1864	HUNGER	hunger	hambre	fome	
Matses	1533	BE HUNGRY	be hungry	hambriento	TER FOME	
Matses	1594	FLOUR	flour	harina	farinha	
Matses	2411	HURT (SOMEBODY)	hurt (somebody)	herir		
Matses	682	SIDE	side	lado, costado	lado	
Matses	704	CLEAN	clean	limpio	limpo	
Matses	320	LAME	lame	lisiado	coxo	
Matses	1429	FULL	full	lleno	estar cheio	
Matses	630	LIGHT (RADIATION)	light (radiation)	luz	luz	
Matses	8	CURSE	curse	maldecir	amaldiçoar	
Matses	2472	SUCKLE (BREASTFEED, NURSE)	suckle (breastfeed, nurse)	mamar		
Matses	1730	CHEEK	cheek	mejilla	bochecha	
Matses	781	FEAR (FRIGHT)	fear (fright)	miedo	medo, susto	
Matses	2324	GET WET	get wet	mojarse		
Matses	2409	BROWN	brown	moreno		
Matses	765	MOVE	move	mover	mover	
Matses	1625	DEAD	dead	muerto	morto	
Matses	1090	BE BORN	be born	nacer	nascer	
Matses	2341	CLOUDY	cloudy	nublado		
Matses	739	FEED	feed	nutrir		
Matses	694	GET	get	obtener, recibir	obter, conseguir	
Matses	3463	RIVERBANK	riverbank	orilla, ribera		
Matses	505	PARENTS	parents	padres	pais	
Matses	593	POTATO	potato	papa	batata	
Matses	1644	RELATIVES	relatives	parientes, parentela	parentes	
Matses	1828	ASK (REQUEST)	ask (request)	pedir	pedir	
Matses	1423	FIGHT	fight	pelear	lutar	
Matses	2614	SKIN (ANIMAL)	skin (animal)	pellejo, piel		
Matses	378	PINCH	pinch	pellizcar	beliscar	
Matses	580	FUR	fur	peludo	pelo	
Matses	544	SPICY	spicy	picante		
Matses	1674	POOR	poor	pobre	pobre	
Matses	1728	ROTTEN	rotten	podrido	podre	
Matses	1442	STAND	stand	poner(se) de pie	levantar-se	
Matses	1157	BECAUSE	because	porque	porque	
