DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Chipaya_new	1962	ROAST (SOMETHING)	roast (something)	asar	ASSAR	sans-z, thuk-z
Chipaya_new	1437	SPLIT	split	hender, partir	rachar	sara-q-z
Chipaya_new	2113	OLD (USED)	old (used)	usado, viejo (de cosas)		sij-chi, achi
Chipaya_new	2117	DESIRE	desire	desear		sik-z
Chipaya_new	612	HEAT	heat	calor		siy, qhaq-i
Chipaya_new	3224	WRING	wring	retorcer, estrujar		sker-z
Chipaya_new	378	PINCH	pinch	pellizcar	beliscar	sker-z, skhut-z
Chipaya_new	1414	SQUEEZE	squeeze	exprimir	espremer, comprimir	sphit-z
Chipaya_new	706	DARK	dark	oscuro	escuro	sum-chi
Chipaya_new	739	FEED	feed	nutrir		t’ichin-z
Chipaya_new	1170	TRAP (CATCH)	trap (catch)	atrapar	armar uma cilada, pegar em armadilha	tan-z
Chipaya_new	2638	FISHING	fishing	pescar	pescar	tan-z
Chipaya_new	919	CHILI PEPPER	chili pepper	ají	malagueta	tapa
Chipaya_new	136	HERE	here	aquí, acá	aqui	teqz(i), neqz(i), heekhu
Chipaya_new	2374	DREAM	dream	sueño	SONHO / SONHAR	thaj-i, wiya
Chipaya_new	1590	WAIT (FOR)	wait (for)	esperar		thew-z
Chipaya_new	127	EXTINGUISH	extinguish	apagar	extinguir	thez-z
Chipaya_new	3463	RIVERBANK	riverbank	orilla, ribera		thiya, ata, pulu
Chipaya_new	1649	SIT DOWN	sit down	sentarse	SENTAR (-SE)	thul-z
Chipaya_new	785	STRONG	strong	fuerte	FORTE	thupi
Chipaya_new	1214	THIS	this	este	este	tii
Chipaya_new	1937	THERE	there	allí	lá	tii-khu, nikhu
Chipaya_new	1625	DEAD	dead	muerto	morto	tik-chi
Chipaya_new	1494	DIE	die	morir	morrer	tik-z
Chipaya_new	980	HEEL	heel	talón	calcanhar	tr’eqa
Chipaya_new	3749	HATE (LOATHING)	hate (loathing)	odiar		traju-z, ir-ja-z
Chipaya_new	2215	BECOME ANGRY	become angry	enojarse		traju-z, zhaju-z
Chipaya_new	2070	COMB (VERB)	comb (verb)	peinar		trhik-z
Chipaya_new	1173	EYEBROW	eyebrow	ceja	sobrancelhas	trhuki-tsemz
Chipaya_new	124	THORN	thorn	espina	espinho	troki, ch’api, phizkallu
Chipaya_new	1182	NOISE	noise	ruido		trorins
Chipaya_new	2006	FILL	fill	llenar		ts’ak-z, chhip-z
Chipaya_new	3472	DANCE (MOVEMENT)	dance (movement)	baile, danza		tsati
Chipaya_new	2504	DIFFERENT	different	diferente		tshii-mata
Chipaya_new	1493	ONE	one	uno	um, uma	tshii, zinta
Chipaya_new	1512	RISE (ONESELF)	rise (oneself)	alzarse. levantarse		tsit-z, zhaa-z
Chipaya_new	1419	FEAR (BE AFRAID)	fear (be afraid)	tener miedo	ter medo	tsuk-z
Chipaya_new	728	FIRST	first	primero	primeiro	tuki
Chipaya_new	1439	SWIM	swim	nadar	nadar	tuyun-z
Chipaya_new	1574	FLOAT	float	flotar	flutuar	tuyunki-z
Chipaya_new	2124	SMELL	smell	olor	cheirar	ulura
