ID,Form_ID,Form,Cognateset_ID,Doubt,Cognate_Detection_Method,Source,Alignment,Alignment_Method,Alignment_Source
Yaminahua-burnsomething-2-1,Yaminahua-burnsomething-2,koo βaki,1224,false,expert,,k o - o + β a k i,false,expert
Yaminahua-burning-1-1,Yaminahua-burning-1,ṣ̌oisakĩ,1276,false,expert,,ʂ o i s a k ĩ,false,expert
Yaminahua-lightignite-1-1,Yaminahua-lightignite-1,kɨtɨ βakĩ,2185,false,expert,,k ɨ t ɨ + β a - + - k ĩ,false,expert
Yaminahua-extinguish-1-1,Yaminahua-extinguish-1,noka βakĩ,3242,false,expert,,n o k a ( - ) + β a + - k ĩ,false,expert
Yaminahua-firewood-1-1,Yaminahua-firewood-1,karo,3916,false,expert,,k a r o,false,expert
Yaminahua-charcoal-1-1,Yaminahua-charcoal-1,c̷ɨstɨ,1288,false,expert,,ts ɨ s t ɨ -,false,expert
Yaminahua-person-1-1,Yaminahua-person-1,yora,396,false,expert,,j o r a,false,expert
Yaminahua-man-1-1,Yaminahua-man-1,noko βɨnɨ,4970,false,expert,,n o k o + β ɨ n ɨ,false,expert
Yaminahua-woman-1-1,Yaminahua-woman-1,kɨro,967,false,expert,,k ɨ r o,false,expert
Yaminahua-boy-1-1,Yaminahua-boy-1,βɨrona-βakɨ,710,false,expert,,β ɨ r o + n a - + β a k ɨ,false,expert
Yaminahua-youngman-1-1,Yaminahua-youngman-1,naɨtapa,5946,false,expert,,n a ɨ t a p a,false,expert
Yaminahua-girl-1-1,Yaminahua-girl-1,ṣ̌otoko-βakɨ,4219,false,expert,,ʂ o t o k o + β a k ɨ,false,expert
Yaminahua-youngwoman-1-1,Yaminahua-youngwoman-1,naɨtaβa,5946,false,expert,,n a ɨ t a β a,false,expert
Yaminahua-youngwoman-2-1,Yaminahua-youngwoman-2,ṣ̌omaya,5095,false,expert,,ʂ o m a + j a - - ( - ),false,expert
Yaminahua-childyounghuman-1-1,Yaminahua-childyounghuman-1,βakɨ,3319,false,expert,,β a k ɨ,false,expert
Yaminahua-baby-1-1,Yaminahua-baby-1,βakɨ-šta,3330,false,expert,,β a k ɨ + ʃ t a,false,expert
Yaminahua-baby-2-1,Yaminahua-baby-2,yomɨ-šta,3344,false,expert,,j o m ɨ + ʃ t a,false,expert
Yaminahua-baby-3-1,Yaminahua-baby-3,βakɨ yomɨ,3327,false,expert,,β a k ɨ + j o m ɨ,false,expert
Yaminahua-husband-1-1,Yaminahua-husband-1,βɨnɨ,3963,false,expert,,β ɨ n ɨ,false,expert
Yaminahua-wife-1-1,Yaminahua-wife-1,ãβi,4587,false,expert,,- ã β i ( - ),false,expert
Yaminahua-marry-1-1,Yaminahua-marry-1,βi-a-nã-kĩ,1573,false,expert,,β i - - + a + n ã - + - k ĩ,false,expert
Yaminahua-father-1-1,Yaminahua-father-1,ɨpa,1874,false,expert,,( - - ) - ɨ p a,false,expert
Yaminahua-mother-1-1,Yaminahua-mother-1,ɨβa,5146,false,expert,,ɨ β a,false,expert
Yaminahua-olderbrother-1-1,Yaminahua-olderbrother-1,oči,5366,false,expert,,- o + tʃ i,false,expert
Yaminahua-youngerbrother-1-1,Yaminahua-youngerbrother-1,ɨṣ̌to,1100,false,expert,,ɨ ʂ t o,false,expert
Yaminahua-oldersister-1-1,Yaminahua-oldersister-1,čipi,5376,false,expert,,tʃ i p i,false,expert
Yaminahua-youngersister-1-1,Yaminahua-youngersister-1,čiko,3514,false,expert,,tʃ i k o,false,expert
Yaminahua-oldman-1-1,Yaminahua-oldman-1,ani-βo,3690,false,expert,,( - ) a n i + β o,false,expert
Yaminahua-oldwoman-1-1,Yaminahua-oldwoman-1,yõṣ̌a-βo,948,false,expert,,j õ ʂ a + β o,false,expert
Yaminahua-orphan-1-1,Yaminahua-orphan-1,apa-mais,3766,false,expert,,a p a + m a i s,false,expert
Yaminahua-relatives-1-1,Yaminahua-relatives-1,yora,396,false,expert,,j o r a,false,expert
Yaminahua-i-1-1,Yaminahua-i-1,ɨ̃,3858,false,expert,,- ɨ̃ -,false,expert
Yaminahua-thou-1-1,Yaminahua-thou-1,mĩ,515,false,expert,,m ĩ,false,expert
Yaminahua-we-1-1,Yaminahua-we-1,nõ,841,false,expert,,n õ -,false,expert
Yaminahua-you-1-1,Yaminahua-you-1,mato,1074,false,expert,,m a t o -,false,expert
Yaminahua-they-1-1,Yaminahua-they-1,ato,473,false,expert,,- a t o,false,expert
Yaminahua-animal-1-1,Yaminahua-animal-1,yõinã,4573,false,expert,,j õ - i n ã -,false,expert
Yaminahua-pig-1-1,Yaminahua-pig-1,koči,2180,false,expert,,k o tʃ i,false,expert
Yaminahua-chicken-1-1,Yaminahua-chicken-1,takara,1667,false,expert,,t a - k a r a,false,expert
Yaminahua-duck-1-1,Yaminahua-duck-1,nõnõ,2923,false,expert,,n õ n õ - ( - ),false,expert
Yaminahua-nest-1-1,Yaminahua-nest-1,naa,5272,false,expert,,n a - a,false,expert
Yaminahua-bird-1-1,Yaminahua-bird-1,pɨi-ya,1320,false,expert,,p ɨ ( - i ) + j a,false,expert
Yaminahua-hawk-1-1,Yaminahua-hawk-1,tɨtɨ,4402,false,expert,,t ɨ t ɨ,false,expert
Yaminahua-vulture-1-1,Yaminahua-vulture-1,išpi,4050,false,expert,,i ʃ p i,false,expert
Yaminahua-bat-1-1,Yaminahua-bat-1,kaši,4321,false,expert,,k a ʃ i ( - - ),false,expert
Yaminahua-parrot-1-1,Yaminahua-parrot-1,βaβa,5470,false,expert,,β a β a,false,expert
Yaminahua-owl-1-1,Yaminahua-owl-1,popo,5444,false,expert,,p o p o,false,expert
Yaminahua-dog-1-1,Yaminahua-dog-1,paṣ̌ta,2721,false,expert,,p a ʂ t a,false,expert
Yaminahua-cat-1-1,Yaminahua-cat-1,mĩšito,1338,false,expert,,m ĩ - ʃ - i t o,false,expert
Yaminahua-fish-1-1,Yaminahua-fish-1,βoɨ,3974,false,expert,,β o ɨ,false,expert
Yaminahua-deer-1-1,Yaminahua-deer-1,čaṣ̌o,2570,false,expert,,tʃ a ʂ o,false,expert
Yaminahua-louse-1-1,Yaminahua-louse-1,ia,4934,false,expert,,- i - a,false,expert
Yaminahua-ant-1-1,Yaminahua-ant-1,ɨɨ,5576,false,expert,,ɨ ɨ,false,expert
Yaminahua-spider-1-1,Yaminahua-spider-1,šinãčoko,188,false,expert,,ʃ i n ã ( tʃ o k o ),false,expert
Yaminahua-bee-1-1,Yaminahua-bee-1,ṣ̌ara βina,4513,false,expert,,ʂ a r a + β i n a,false,expert
Yaminahua-wasp-1-1,Yaminahua-wasp-1,βina,4666,false,expert,,β i n a,false,expert
Yaminahua-flyinsect-1-1,Yaminahua-flyinsect-1,nãpɨ,4229,false,expert,,n ã p ɨ,false,expert
Yaminahua-mosquito-1-1,Yaminahua-mosquito-1,βĩi,5130,false,expert,,β ĩ i ( - ),false,expert
Yaminahua-worm-1-1,Yaminahua-worm-1,nõi,987,false,expert,,n õ - i - ( - ),false,expert
Yaminahua-snake-1-1,Yaminahua-snake-1,rono,114,false,expert,,r o n o,false,expert
Yaminahua-butterfly-1-1,Yaminahua-butterfly-1,kaβaβɨna,1323,false,expert,,k a β a β ɨ n a,false,expert
Yaminahua-snail-1-1,Yaminahua-snail-1,sãka,4349,false,expert,,s ã k a,false,expert
Yaminahua-snail-2-1,Yaminahua-snail-2,nočo,109,false,expert,,n o tʃ o ( - - ),false,expert
Yaminahua-snail-3-1,Yaminahua-snail-3,nopoṣ̌,4310,false,expert,,n o p o ʂ,false,expert
Yaminahua-snail-4-1,Yaminahua-snail-4,βõto,4301,false,expert,,β õ t o ( - - ),false,expert
Yaminahua-frog-1-1,Yaminahua-frog-1,toa,4140,false,expert,,t o - a -,false,expert
Yaminahua-lizard-1-1,Yaminahua-lizard-1,ṣ̌ɨkɨ,4852,false,expert,,ʂ ɨ k ɨ -,false,expert
Yaminahua-turtle-1-1,Yaminahua-turtle-1,ṣ̌aβɨ,677,false,expert,,ʂ a β ɨ,false,expert
Yaminahua-turtle-2-1,Yaminahua-turtle-2,nɨsa,681,false,expert,,n ɨ s a,false,expert
Yaminahua-turtle-3-1,Yaminahua-turtle-3,kimi,685,false,expert,,k i - m i -,false,expert
Yaminahua-turtle-4-1,Yaminahua-turtle-4,nɨṣ̌o,681,false,expert,,n ɨ ʂ o,false,expert
Yaminahua-body-1-1,Yaminahua-body-1,yora,396,false,expert,,j o r a,false,expert
Yaminahua-skin-1-1,Yaminahua-skin-1,βiči,4078,false,expert,,β i tʃ i,false,expert
Yaminahua-hairhead-1-1,Yaminahua-hairhead-1,βoo,5068,false,expert,,β o o,false,expert
Yaminahua-beard-1-1,Yaminahua-beard-1,kɨṣ̌tɨ,5048,false,expert,,k ɨ + ʂ t ɨ,false,expert
Yaminahua-hairbody-1-1,Yaminahua-hairbody-1,rani,5015,false,expert,,r a n i,false,expert
Yaminahua-blood-1-1,Yaminahua-blood-1,imi,76,false,expert,,- i m i ( - ),false,expert
Yaminahua-bone-1-1,Yaminahua-bone-1,ṣ̌ao,537,false,expert,,ʂ a ( - - ) o,false,expert
Yaminahua-rib-1-1,Yaminahua-rib-1,piši,5720,false,expert,,p i ʃ i,false,expert
Yaminahua-hornanatomy-1-1,Yaminahua-hornanatomy-1,mãṣ̌o,4519,false,expert,,m ã ( - ) ʂ ( - ) o ( - - ),false,expert
Yaminahua-tail-1-1,Yaminahua-tail-1,tɨnɨ,420,false,expert,,t ɨ n ɨ,false,expert
Yaminahua-back-1-1,Yaminahua-back-1,piči,4453,false,expert,,p i + tʃ i,false,expert
Yaminahua-head-1-1,Yaminahua-head-1,mapo,5003,false,expert,,m a + p o,false,expert
Yaminahua-brain-1-1,Yaminahua-brain-1,mapo nãti,5005,false,expert,,m a + p o + n ã t i,false,expert
Yaminahua-face-1-1,Yaminahua-face-1,βɨ̃-mãnã,4892,false,expert,,β ɨ̃ ( - ) + m ã n ã ( - ),false,expert
Yaminahua-forehead-1-1,Yaminahua-forehead-1,βi-špi,5382,false,expert,,β i + ʃ p i,false,expert
Yaminahua-jaw-1-1,Yaminahua-jaw-1,kõti ṣ̌ao,5157,false,expert,,k õ ( - ) + t i + ʂ a ( - - ) o,false,expert
Yaminahua-cheek-1-1,Yaminahua-cheek-1,tamo,5055,false,expert,,t a m o,false,expert
Yaminahua-eye-1-1,Yaminahua-eye-1,βɨ-ro,4879,false,expert,,β ɨ - + r o,false,expert
Yaminahua-eyebrow-1-1,Yaminahua-eyebrow-1,βišpi ṣ̌ani,5383,false,expert,,β i + ʃ p i + ʂ a n i,false,expert
Yaminahua-eyelash-1-1,Yaminahua-eyelash-1,βɨro kɨčo ṣ̌ani,4884,false,expert,,β ɨ - + r o + k ɨ + tʃ o + ʂ a n i,false,expert
Yaminahua-ear-1-1,Yaminahua-ear-1,pačo,2984,false,expert,,p a tʃ o,false,expert
Yaminahua-nose-1-1,Yaminahua-nose-1,rɨ-čoko,3230,false,expert,,r ɨ + tʃ o k o,false,expert
Yaminahua-nasalmucussnot-1-1,Yaminahua-nasalmucussnot-1,rɨ-ṣ̌o,3225,false,expert,,r ɨ + ʂ o ( - ),false,expert
Yaminahua-mouth-1-1,Yaminahua-mouth-1,aṣ̌βa,5169,false,expert,,a ʂ β a,false,expert
Yaminahua-lip-1-1,Yaminahua-lip-1,kɨ̃ṣ̌a,5044,false,expert,,k ɨ̃ + ʂ a,false,expert
Yaminahua-tongue-1-1,Yaminahua-tongue-1,ana,4741,false,expert,,- a n a,false,expert
Yaminahua-tooth-1-1,Yaminahua-tooth-1,piti,3281,false,expert,,p i + t i,false,expert
Yaminahua-neck-1-1,Yaminahua-neck-1,tɨṣ̌o,4909,false,expert,,t ɨ + ʂ o,false,expert
Yaminahua-throat-1-1,Yaminahua-throat-1,ti-špi,4836,false,expert,,t i + ʃ p i,false,expert
Yaminahua-shoulder-1-1,Yaminahua-shoulder-1,põ-ti,5775,false,expert,,p õ + t i,false,expert
Yaminahua-arm-1-1,Yaminahua-arm-1,põ-ya,5783,false,expert,,p õ + ( - ) j a -,false,expert
Yaminahua-armpit-1-1,Yaminahua-armpit-1,po-čo,5781,false,expert,,p o + tʃ o,false,expert
Yaminahua-elbow-1-1,Yaminahua-elbow-1,po-to-ṣ̌ko,5782,false,expert,,p o + t o ʂ k o ( - ),false,expert
Yaminahua-hand-1-1,Yaminahua-hand-1,mɨ̃kɨ,5917,false,expert,,m ɨ̃ + k ɨ -,false,expert
Yaminahua-palmofhand-1-1,Yaminahua-palmofhand-1,mɨ̃kɨ nata,5925,false,expert,,m ɨ̃ + k ɨ n + a t a,false,expert
Yaminahua-finger-1-1,Yaminahua-finger-1,mɨ-to-ti,5931,false,expert,,m ɨ + t o t i,false,expert
Yaminahua-fingernail-1-1,Yaminahua-fingernail-1,mi-c̷is,5926,false,expert,,m i + - ts i s ( - ),false,expert
Yaminahua-claw-1-1,Yaminahua-claw-1,mi-c̷is čai,5927,false,expert,,m i + - ts i s ( - ) + tʃ a i,false,expert
Yaminahua-leg-1-1,Yaminahua-leg-1,kiši čičia,6051,false,expert,,k i ʃ i ( - - - ) + tʃ ( - ) i + tʃ i a,false,expert
Yaminahua-upperlegthigh-1-1,Yaminahua-upperlegthigh-1,kiši,6049,false,expert,,k i ʃ i ( - - - ),false,expert
Yaminahua-knee-1-1,Yaminahua-knee-1,ratoko,6117,false,expert,,r a - + t o - k o,false,expert
Yaminahua-foot-1-1,Yaminahua-foot-1,taɨ,6056,false,expert,,t a ( - - ) + - ɨ,false,expert
Yaminahua-heel-1-1,Yaminahua-heel-1,taɨ čičoko,6065,false,expert,,t a ( - ɨ ) + tʃ ( - ) i + tʃ o - k o,false,expert
Yaminahua-footprint-1-1,Yaminahua-footprint-1,taɨ,6056,false,expert,,t a ( - - ) + - ɨ,false,expert
Yaminahua-wing-1-1,Yaminahua-wing-1,pɨ-ta,3266,false,expert,,p ɨ + t a ( - - ),false,expert
Yaminahua-feather-1-1,Yaminahua-feather-1,pɨi,3247,false,expert,,p ɨ + i,false,expert
Yaminahua-chest-1-1,Yaminahua-chest-1,ṣ̌oči,179,false,expert,,ʂ ( - - ) o + tʃ i,false,expert
Yaminahua-breast-1-1,Yaminahua-breast-1,ṣ̌oma,181,false,expert,,ʂ ( - - ) o + m a,false,expert
Yaminahua-breast-2-1,Yaminahua-breast-2,čočo,167,false,expert,,tʃ o tʃ o ( - ),false,expert
Yaminahua-navel-1-1,Yaminahua-navel-1,tokirišpi,271,false,expert,,t o k i + r i ʃ p i,false,expert
Yaminahua-heart-1-1,Yaminahua-heart-1,oĩti,4416,false,expert,,- o ĩ - t i,false,expert
Yaminahua-lung-1-1,Yaminahua-lung-1,tãṣ̌a,291,false,expert,,t ã ( - ) + ʂ a ( - - - ),false,expert
Yaminahua-liver-1-1,Yaminahua-liver-1,taka,292,false,expert,,t a ( - ) + k a,false,expert
Yaminahua-kidney-1-1,Yaminahua-kidney-1,sĩo,377,false,expert,,s ĩ o,false,expert
Yaminahua-stomach-1-1,Yaminahua-stomach-1,ṣ̌aki,389,false,expert,,ʂ a k i,false,expert
Yaminahua-buttocks-1-1,Yaminahua-buttocks-1,čipa,431,false,expert,,tʃ i + p a,false,expert
Yaminahua-testicles-1-1,Yaminahua-testicles-1,oβo,461,false,expert,,- o β o -,false,expert
Yaminahua-penis-1-1,Yaminahua-penis-1,ĩso-ti,5541,false,expert,,- ĩ ( - ) s o - + t i,false,expert
Yaminahua-penis-2-1,Yaminahua-penis-2,βoṣ̌-ki,5496,false,expert,,β o ʂ ( k ) i,false,expert
Yaminahua-cough-1-1,Yaminahua-cough-1,oko-kĩ,479,false,expert,,- o k o + - k ĩ,false,expert
Yaminahua-sneeze-1-1,Yaminahua-sneeze-1,ašti ikĩ,124,false,expert,,a ʃ t i + i k ĩ,false,expert
Yaminahua-spit-1-1,Yaminahua-spit-1,mɨčo-kĩ,225,false,expert,,m ɨ tʃ o + - k ĩ,false,expert
Yaminahua-vomit-1-1,Yaminahua-vomit-1,anã-kĩ,803,false,expert,,- a n ã - ( - - ) + - k ĩ,false,expert
Yaminahua-vomit-2-1,Yaminahua-vomit-2,anãpakɨ-kĩ,804,false,expert,,- a n ã - ( - - ) + p a k ɨ + - k ĩ,false,expert
Yaminahua-bite-1-1,Yaminahua-bite-1,kɨyo-kĩ,5849,false,expert,,k ɨ j o + - k ĩ,false,expert
Yaminahua-lick-1-1,Yaminahua-lick-1,taṣ̌o-kĩ,4754,false,expert,,t a ʂ o + - k ĩ,false,expert
Yaminahua-sleep-1-1,Yaminahua-sleep-1,oṣ̌a-kĩ,44,false,expert,,- o ʂ a + - k ĩ,false,expert
Yaminahua-snore-1-1,Yaminahua-snore-1,rɨ̃-aṣ̌ iki,3222,false,expert,,r ɨ̃ + a ʂ + i k i,false,expert
Yaminahua-dreamsomething-1-1,Yaminahua-dreamsomething-1,nama-kĩ,2777,false,expert,,n a m a + - k ĩ,false,expert
Yaminahua-wakeup-1-1,Yaminahua-wakeup-1,moi kĩ,968,false,expert,,m o - i - + - k ĩ,false,expert
Yaminahua-fart-1-1,Yaminahua-fart-1,c̷i-pis-kĩ,3534,false,expert,,ts i p i s + - k ĩ,false,expert
Yaminahua-piss-1-1,Yaminahua-piss-1,ĩso-kĩ,5541,false,expert,,- ĩ ( - ) s o - + - k ĩ,false,expert
Yaminahua-shitdefecate-1-1,Yaminahua-shitdefecate-1,saβa-kĩ,992,false,expert,,s a β a + - k ĩ,false,expert
Yaminahua-copulate-1-1,Yaminahua-copulate-1,čota-kĩ,2134,false,expert,,tʃ o t a + - k ĩ,false,expert
Yaminahua-copulate-2-1,Yaminahua-copulate-2,čota-nã-kan-i,2135,false,expert,,tʃ o t a + n ã + k a n + i,false,expert
Yaminahua-shiver-1-1,Yaminahua-shiver-1,čoa-kĩ,1004,false,expert,,tʃ o a + - k ĩ,false,expert
Yaminahua-bathe-1-1,Yaminahua-bathe-1,naši-kĩ,4394,false,expert,,n a ʃ i + - k ĩ,false,expert
Yaminahua-beborn-1-1,Yaminahua-beborn-1,kãi-kĩ,4240,false,expert,,k a ( i ~ ) + - k ĩ,false,expert
Yaminahua-kill-1-1,Yaminahua-kill-1,rɨtɨ-kĩ,4656,false,expert,,r ɨ - t ɨ + - k ĩ,false,expert
Yaminahua-bury-1-1,Yaminahua-bury-1,mai βakĩ,2827,false,expert,,m a - i + β a k ĩ,false,expert
Yaminahua-mightyorpowerfulorstrong-1-1,Yaminahua-mightyorpowerfulorstrong-1,mic̷isipa,5080,false,expert,,m i ts i + s i p a,false,expert
Yaminahua-mightyorpowerfulorstrong-2-1,Yaminahua-mightyorpowerfulorstrong-2,kɨrɨṣ̌,1410,false,expert,,k ɨ r ɨ + ʂ,false,expert
Yaminahua-sick-1-1,Yaminahua-sick-1,isini iki,5458,false,expert,,- i s i n ( i - ) + i k i,false,expert
Yaminahua-wound-1-1,Yaminahua-wound-1,rɨtɨa,1001,false,expert,,r ɨ t ɨ a,false,expert
Yaminahua-wound-2-1,Yaminahua-wound-2,šamo,1002,false,expert,,ʃ a m o,false,expert
Yaminahua-pus-1-1,Yaminahua-pus-1,koo,5623,false,expert,,k o - o,false,expert
Yaminahua-cure-1-1,Yaminahua-cure-1,šara-βa-kĩ,2712,false,expert,,ʃ a r a + β a + - k ĩ,false,expert
Yaminahua-medicine-1-1,Yaminahua-medicine-1,rao,5050,false,expert,,r a ( - o ),false,expert
Yaminahua-rest-1-1,Yaminahua-rest-1,tɨnɨ-kĩ,5711,false,expert,,t ɨ n ɨ + - k ĩ,false,expert
Yaminahua-lazy-1-1,Yaminahua-lazy-1,ṣ̌ani,2883,false,expert,,ʂ a n i,false,expert
Yaminahua-deaf-1-1,Yaminahua-deaf-1,pastõ,2529,false,expert,,p a s t õ,false,expert
Yaminahua-mute-1-1,Yaminahua-mute-1,mɨka-mis-ma,3373,false,expert,,m ɨ k a + m i s + m a,false,expert
Yaminahua-drunk-1-1,Yaminahua-drunk-1,pãɨa,2868,false,expert,,p ã ɨ ( a - ),false,expert
Yaminahua-naked-1-1,Yaminahua-naked-1,čitoria,5211,false,expert,,tʃ i t o r i a,false,expert
Yaminahua-eat-1-1,Yaminahua-eat-1,pi-kĩ,3281,false,expert,,p i + - k ĩ,false,expert
Yaminahua-food-1-1,Yaminahua-food-1,aa nõ pi-kai,1209,false,expert,,a a + n õ + p i + k a i,false,expert
Yaminahua-raw-1-1,Yaminahua-raw-1,paṣ̌a,5678,false,expert,,p a ʂ a ( - ),false,expert
Yaminahua-ripe-1-1,Yaminahua-ripe-1,pačia,5750,false,expert,,p a tʃ i a,false,expert
Yaminahua-unripe-1-1,Yaminahua-unripe-1,ṣ̌oonã,704,false,expert,,ʂ oo ( - - - - ) + n ã,false,expert
Yaminahua-rotten-1-1,Yaminahua-rotten-1,payoko-mɨ-a,5814,false,expert,,p a j o + k o + m ɨ + a,false,expert
Yaminahua-drink-1-1,Yaminahua-drink-1,aya-kĩ,2808,false,expert,,- a j a + - k ĩ,false,expert
Yaminahua-hunger-1-1,Yaminahua-hunger-1,βonãi-kĩ,4572,false,expert,,β o n ã i + - k ĩ,false,expert
Yaminahua-suck-1-1,Yaminahua-suck-1,koko-kĩ,362,false,expert,,k o k o + - k ĩ,false,expert
Yaminahua-chew-1-1,Yaminahua-chew-1,naka-kĩ,1627,false,expert,,n a k a + - k ĩ,false,expert
Yaminahua-swallow-1-1,Yaminahua-swallow-1,ṣ̌ɨa-kĩ,2804,false,expert,,ʂ ɨ ( - ) a + - k ĩ,false,expert
Yaminahua-cooksomething-1-1,Yaminahua-cooksomething-1,pĩča-kĩ,3281,false,expert,,p ĩ + tʃ a - + - k ĩ,false,expert
Yaminahua-cookingpot-1-1,Yaminahua-cookingpot-1,oča mɨβɨ-ti,3154,false,expert,,o tʃ a + m ɨ β ɨ + t i,false,expert
Yaminahua-cookingpot-2-1,Yaminahua-cookingpot-2,kĩti,2096,false,expert,,k ĩ t i -,false,expert
Yaminahua-peel-1-1,Yaminahua-peel-1,βɨroβa-kĩ,1280,false,expert,,β ɨ r o β a + - k ĩ,false,expert
Yaminahua-peel-2-1,Yaminahua-peel-2,raṣ̌to-kĩ,5494,false,expert,,r a ʂ + t o + - k ĩ,false,expert
Yaminahua-scrape-1-1,Yaminahua-scrape-1,βɨṣ̌a-kĩ,5879,false,expert,,β ɨ ʂ a + - k ĩ,false,expert
Yaminahua-mix-1-1,Yaminahua-mix-1,toa toa aki,5105,false,expert,,t o a + t o a + a k i,false,expert
Yaminahua-mix-2-1,Yaminahua-mix-2,kara βɨni,5116,false,expert,,k a r a + β ɨ n i,false,expert
Yaminahua-flour-1-1,Yaminahua-flour-1,rɨnɨ,4338,false,expert,,r ɨ n ɨ,false,expert
Yaminahua-flour-2-1,Yaminahua-flour-2,mɨto,3132,false,expert,,m ɨ t o,false,expert
Yaminahua-grind-1-1,Yaminahua-grind-1,čano-kĩ,1307,false,expert,,tʃ a n o + - k ĩ,false,expert
Yaminahua-meat-1-1,Yaminahua-meat-1,nami,5016,false,expert,,n a m i,false,expert
Yaminahua-fruit-1-1,Yaminahua-fruit-1,βimi,4151,false,expert,,β i m i,false,expert
Yaminahua-fatorganicsubstance-1-1,Yaminahua-fatorganicsubstance-1,ṣ̌ini,3590,false,expert,,ʂ i n i,false,expert
Yaminahua-salt-1-1,Yaminahua-salt-1,taši,5850,false,expert,,t a ʃ i,false,expert
Yaminahua-chilipepper-1-1,Yaminahua-chilipepper-1,noči,1729,false,expert,,( - ) n o tʃ i,false,expert
Yaminahua-honey-1-1,Yaminahua-honey-1,βona,4505,false,expert,,β o n a,false,expert
Yaminahua-honey-2-1,Yaminahua-honey-2,aya,2808,false,expert,,- a j a,false,expert
Yaminahua-milk-1-1,Yaminahua-milk-1,čočo ɨnɨ,169,false,expert,,tʃ o tʃ o ( - ) + - ɨ n ɨ,false,expert
Yaminahua-beverage-1-1,Yaminahua-beverage-1,aya-ti,2808,false,expert,,- a j a + t i,false,expert
Yaminahua-alcoholfermenteddrink-1-1,Yaminahua-alcoholfermenteddrink-1,mãmã,5718,false,expert,,m ã m ã,false,expert
Yaminahua-alcoholfermenteddrink-2-1,Yaminahua-alcoholfermenteddrink-2,mãmã paɨa,5718,false,expert,,m ã m ã + p a ɨ ( a ),false,expert
Yaminahua-egg-1-1,Yaminahua-egg-1,too,3073,false,expert,,t o ( o ),false,expert
Yaminahua-clothes-1-1,Yaminahua-clothes-1,rapa-ti,1875,false,expert,,r a p a + t i,false,expert
Yaminahua-cloth-1-1,Yaminahua-cloth-1,sama,1367,false,expert,,s a m a,false,expert
Yaminahua-cotton-1-1,Yaminahua-cotton-1,ṣ̌apo,2159,false,expert,,ʂ a p o,false,expert
Yaminahua-spin-1-1,Yaminahua-spin-1,toro aki,216,false,expert,,t o r o + a k i,false,expert
Yaminahua-weave-1-1,Yaminahua-weave-1,ṣ̌ɨβa-kĩ,856,false,expert,,ʂ ɨ β a + - k ĩ,false,expert
Yaminahua-sew-1-1,Yaminahua-sew-1,kiši βa-kĩ,5991,false,expert,,( - ) k i ʃ i + β a + ( - ) k ĩ,false,expert
Yaminahua-needleforsewing-1-1,Yaminahua-needleforsewing-1,ṣ̌omoṣ̌,5263,false,expert,,ʂ o m o ʂ ( - ),false,expert
Yaminahua-thread-1-1,Yaminahua-thread-1,iro,535,false,expert,,i r o,false,expert
Yaminahua-belt-1-1,Yaminahua-belt-1,čɨ-nɨṣ̌ɨ-mɨ-ti,5355,false,expert,,tʃ ɨ + n ɨ ʂ ɨ + m ɨ + t i,false,expert
Yaminahua-belt-2-1,Yaminahua-belt-2,sitora,5320,false,expert,,s i t o r a ( - ),false,expert
Yaminahua-ring-1-1,Yaminahua-ring-1,anĩča,5738,false,expert,,a n ĩ tʃ a,false,expert
Yaminahua-necklace-1-1,Yaminahua-necklace-1,tɨo-ti,4910,false,expert,,t ɨ + o + t i,false,expert
Yaminahua-comb-1-1,Yaminahua-comb-1,βo-ṣ̌-ti,1431,false,expert,,β o + ʂ + t i,false,expert
Yaminahua-house-1-1,Yaminahua-house-1,pɨṣ̌ɨ,4548,false,expert,,p ɨ ʂ ɨ,false,expert
Yaminahua-door-1-1,Yaminahua-door-1,βɨpo-ti,4870,false,expert,,β ɨ - + p o + t i,false,expert
Yaminahua-door-2-1,Yaminahua-door-2,kãi-ti,1447,false,expert,,k ã ( - ) i + t i,false,expert
Yaminahua-door-3-1,Yaminahua-door-3,βɨ-taoṣ̌ ati,4875,false,expert,,β ɨ - + t a - o ʂ - + a t i,false,expert
Yaminahua-door-4-1,Yaminahua-door-4,nastɨ-ti,1450,false,expert,,n a s ( - ) + t ɨ + t i,false,expert
Yaminahua-blanket-1-1,Yaminahua-blanket-1,rasara,54,false,expert,,r a s a r a,false,expert
Yaminahua-chair-1-1,Yaminahua-chair-1,c̷ao-ti,1783,false,expert,,ts a ( - o ) + t i,false,expert
Yaminahua-roof-1-1,Yaminahua-roof-1,pɨṣ̌ɨ ma-opo-mɨ-ti,4550,false,expert,,p ɨ ʂ ɨ + m a + o p o + m ɨ + t i,false,expert
Yaminahua-field-1-1,Yaminahua-field-1,tarɨ,3735,false,expert,,t a r ɨ,false,expert
Yaminahua-dig-1-1,Yaminahua-dig-1,põki-kĩ,5775,false,expert,,p õ + k i + - k ĩ,false,expert
Yaminahua-seed-1-1,Yaminahua-seed-1,ɨṣ̌ɨ,5948,false,expert,,( - ) ɨ ʂ ɨ,false,expert
Yaminahua-maize-1-1,Yaminahua-maize-1,ṣ̌iki,4962,false,expert,,ʂ i k i,false,expert
Yaminahua-grass-1-1,Yaminahua-grass-1,βasi,4323,false,expert,,β a s i ( - ),false,expert
