DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
Cashibo	1689	SMOKE (INHALE)	smoke (inhale)	fumar	fumar	
Cashibo	1318	CHICKEN	chicken	gallina	galo, frango	'atapa
Cashibo	1208	CAT	cat	gato	gato	
Cashibo	1005	TWINS	twins	gemelos	gêmeos	
Cashibo	1588	TURN	turn	girar, voltearse	virar	turuquiti
Cashibo	1433	HIT	hit	golpear	bater	chitashcati
Cashibo	21	TASTE (SOMETHING)	taste (something)	gustar, saborear	sabor, gosto	
Cashibo	813	DO	do	hacer	fazer	'ati
Cashibo	2019	HAMMOCK	hammock	hamaca, chinchorro	rede	
Cashibo	1533	BE HUNGRY	be hungry	hambriento	TER FOME	pánanti
Cashibo	1594	FLOUR	flour	harina	farinha	
Cashibo	675	FAECES (EXCREMENT)	faeces (excrement)	heces	fezes	
Cashibo	3923	FEMALE ANIMAL	female animal	hembra		xanu
Cashibo	2411	HURT (SOMEBODY)	hurt (somebody)	herir		
Cashibo	1760	YOUNGER BROTHER	younger brother	hermano menor	irmão mais novo	'unchi
Cashibo	2492	BOIL (SOMETHING)	boil (something)	hervir, cocer		cubinti
Cashibo	318	FOOTPRINT	footprint	huella	pegada	
Cashibo	1149	ORPHAN	orphan	huérfano, huérfana	órfão/órfã	
Cashibo	244	LEFT	left	izquierdo	esquerdo	mëmiu
Cashibo	1250	JAGUAR	jaguar	jaguar	onça pintada	
Cashibo	1454	WIPE	wipe	limpiar		mënioti
Cashibo	1234	SMOOTH	smooth	liso	liso, macio	nibá
Cashibo	2006	FILL	fill	llenar		buácati
Cashibo	1429	FULL	full	lleno	estar cheio	
Cashibo	1253	RAIN (RAINING)	rain (raining)	llover		saíti
Cashibo	630	LIGHT (RADIATION)	light (radiation)	luz	luz	
Cashibo	1520	CRUSH	crush	machacar, aplastar		chëti
Cashibo	3924	MALE ANIMAL	male animal	macho		bënë
Cashibo	1803	WOOD	wood	madera	madeira	I
Cashibo	179	RIPEN	ripen	madurar		pëcëti
Cashibo	8	CURSE	curse	maldecir	amaldiçoar	
Cashibo	2472	SUCKLE (BREASTFEED, NURSE)	suckle (breastfeed, nurse)	mamar		tsucucati
Cashibo	1339	MORNING	morning	mañana	manhã	
Cashibo	806	BLANKET	blanket	manta	cobertor	baita
Cashibo	2827	MENSTRUATE	menstruate	menstruar		
Cashibo	1819	LOOK	look	mirar, contemplar	olhar para, fitar	isti
Cashibo	143	HUMID	humid	mojado		chabá
Cashibo	2069	SOAK (VERB)	soak (verb)	mojar		chabóti
Cashibo	2324	GET WET	get wet	mojarse		chabáti
Cashibo	639	MOUNTAIN	mountain	montaña, monte	serra	ni
Cashibo	2409	BROWN	brown	moreno		
Cashibo	1494	DIE	die	morir	morrer	bamati
Cashibo	3452	MUCH	much	mucho		'itsa
Cashibo	1625	DEAD	dead	muerto	morto	
Cashibo	907	OLD WOMAN	old woman	mujer vieja	velha	
Cashibo	1090	BE BORN	be born	nacer	nascer	
Cashibo	834	BUTTOCKS	buttocks	nalgas, trasero	ânus	
Cashibo	1646	GIRL	girl	niña	menininha	
Cashibo	1240	NOT	not	no	não	
Cashibo	2341	CLOUDY	cloudy	nublado		
Cashibo	739	FEED	feed	nutrir		
Cashibo	694	GET	get	obtener (recibir)	obter, conseguir	
Cashibo	3749	HATE (LOATHING)	hate (loathing)	odiar		
Cashibo	1586	SMELL (PERCEIVE)	smell (perceive)	oler, olfatear	cheirar	xëti
Cashibo	2124	SMELL	smell	olor	cheirar	xëti
Cashibo	3463	RIVERBANK	riverbank	orilla, ribera		cuëbi
Cashibo	1142	URINE	urine	orina	urina	
Cashibo	706	DARK	dark	oscuro	escuro	
Cashibo	505	PARENTS	parents	padres	pais	
Cashibo	593	POTATO	potato	papa	batata	pua
Cashibo	1753	TOP	top	parte superior	cume, topo	
Cashibo	2390	PECCARY	peccary	pecarí		
Cashibo	1159	FART	fart	pedo	peido	
Cashibo	2070	COMB (VERB)	comb (verb)	peinar		
Cashibo	2614	SKIN (ANIMAL)	skin (animal)	pellejo, piel		
Cashibo	1040	HAIR	hair	pelo	pelo	bu
Cashibo	1222	PENIS	penis	pene	órgão sexual masculino	
Cashibo	2271	THINK	think	pensar	pensar	
Cashibo	1660	LOSE	lose	perder		
Cashibo	423	GET LOST	get lost	perderse	PERDER-SE	amamiquiti
Cashibo	1047	PURSUE	pursue	perseguir	perseguir	bëtsi oti
Cashibo	2638	FISHING	fishing	pescar	pescar	ñuati
Cashibo	227	FISH	fish	pez, pescado	peixe	
Cashibo	544	SPICY	spicy	picante		
Cashibo	857	STONE	stone	piedra	pedra	maxax
Cashibo	2613	SKIN (HUMAN)	skin (human)	piel		bëxbi
Cashibo	2159	GROUND	ground	piso		
Cashibo	1486	PLANT (SOMETHING)	plant (something)	plantar, sembrar	plantar, semear	'apáti
Cashibo	1674	POOR	poor	pobre	pobre	
Cashibo	2144	SPRING OR WELL	spring or well	pozo, manantial	nascente, poço	
Cashibo	2907	ROT	rot	pudrirse		chëquiti
Cashibo	3609	TOWN OR VILLAGE	town or village	pueblo, ciudad	cidade pequena ou vila	ëma
Cashibo	1011	BRIDGE	bridge	puente	ponte	
Cashibo	232	FLEA	flea	pulga	pulga	
Cashibo	1473	FIST	fist	puño		
Cashibo	1236	WHAT	what	qué?	que?	
Cashibo	2102	BURN	burn	quemar, arder	queimar	nënti
Cashibo	3080	SPLIT OPEN	split open	rajar		tucati
Cashibo	1531	BRANCH	branch	rama	galho	paxcu
Cashibo	1490	RAT	rat	rata	RATO	
Cashibo	1491	MOUSE	mouse	ratón	camundongo	macun
Cashibo	371	PICK UP	pick up	recoger	captar	biti
Cashibo	707	REMEMBER	remember	recordar	lembrar-se	
Cashibo	388	FISHNET	fishnet	red, atarraya	rede de pesca	
Cashibo	1407	BREATHE	breathe	respirar	respirar	uinti
Cashibo	870	BREATH	breath	respiro	hálito	
Cashibo	3224	WRING	wring	retorcer, estrujar		
Cashibo	696	STIR	stir	revolver		
Cashibo	666	RIVER	river	río	rio	baca
Cashibo	156	RED	red	rojo	vermelho	
Cashibo	3020	BREAK (BREAKING)	break (breaking)	romperse	quebrar(-se) / romper(-se)	
Cashibo	1182	NOISE	noise	ruido		
Cashibo	377	LOUD	loud	ruidoso	ruidoso, barulhento	
