DOCULECT	CONCEPTICON_ID	CONCEPTICON_GLOSS	ENGLISH	SPANISH	PORTUGUESE	FORM
EseEjja	1448	HOLD	hold	tener (en mano), apoyar	segurar, agarrar	
EseEjja	797	TESTICLES	testicles	testículo	testículo	
EseEjja	1232	WARM	warm	tibio, cálido	quente, cálido	
EseEjja	549	COPULATE	copulate	tirar, tener relaciones sexuales	ter relações sexuais	
EseEjja	1075	TRAP (PITFALL)	trap (pitfall)	trampa	cilada, armadilha	
EseEjja	1043	BRAID	braid	trenzar	trança	
EseEjja	1836	VAGINA	vagina	vagina	vagina	
EseEjja	1342	SUMMER	summer	verano	verão	
EseEjja	1422	BE ALIVE	be alive	vivo	vivo	
EseEjja	1363	VOICE	voice	voz	voz	
EseEjja	1837	VULVA	vulva	vulva	órgão sexual feminino	
EseEjja	1577	AND	and	y	e	
